Time		Subtitle		Translation
00:00:00		 よっしゃ 。 　 おっしゃ 。 え 、 めっちゃい 打ち上がっ てる 。 うわ 。  		
00:00:03		 [ 音楽 ]  		
00:00:13		 はい 。 お ます 。 ひ です 。 今日 は 土曜 日 で ござい ます 。 今 やっと って 言っ た です か ね 。 やっと 春爆 。 春爆 じゃ ねえ な 。 もう な 、 もう  		
00:00:25		 6 月 です 。 青物 の 超 化 情報 が ね 、 結構 が 　 立っ 　 てる 　 情報 　 が 　 出 　 て 　 まいり 　 まし　た 　 。 　な 　 の 　 で  		
00:00:31		 ちょっと 休日 です が プライド ヘッド を 、 え 　 、 　 皆 　 さん 　 に 　 ちょっと 　 お 　 届け 　 しよう 　 か　な 　 と  		
00:00:36		 思っ て い ます 。 ま 、 今日 今朝 まめ 、 え 、 今 　 から 　 入り 　 ます 　 。 　 で 　 、 　 ナブラ 　 が 　 出る 　 まで 　 は 　 、  		
00:00:42		 え 、 フラット 狙い で ボトム を 叩い て いこう 　 か　な 　 と 　 思っ 　 て 　 ます 　 。 　 ベイト 　 が 　 ね 　 、 　 回っ 　 て　き  		
00:00:46		 て で 、 青物 が 突き出し たら ちょっと 　 タックル 　 持し替え 　 て 　 青物 　 狙い 　 で 　 やっ 　 て 　 いき  		
00:00:52		 たい と 思い ます 。 ちょっと ね 、 風 強い ん 　 です 　 けど 　 、 　 今日 　 ね 　 、 　 ウハギ 　 ちょっと 　 忘れ 　 て  		
00:00:56		 しまっ て 、 くそ 寒い ん です が 、 とりあえず 　 朝 　 から 　 元気 　 に 　 投げ 　 て 　 いき 　 ます 　 。 　 で 　 は 　 行っ 　 て  		
00:01:02		 もらい ます 。 　 寒い 　 。 　 ちょっと 　 待っ 　 て 　 。 　 寒い 　 。  		
00:01:13		 [ 音楽 ]  		
00:01:19		 やばい 、 寒い 。 マジ 寒い わ 。 　 ちょっと 　 壁 　 強く 　 ね 　 。  		
00:01:29		 全然 飛ば ねえ ねえ か 。 　 そっ　か　ね 　 。 　 今 　 1 6 g 　 の　、　え 　 、 　 フィネ 　 セット  		
00:01:37		 プラス あと ボーン ベイト を キャスト する ん 　 です 　 が 　 、 　 やっぱり 　 ね 　 、 　 ちょっと 　 風 　 の 　 影響 　 で  		
00:01:41		 ね 、 なかなか 飛 距離 も 出せ ない です し 、 糸 　 が 　 半端 　 ねえ 　 。 　 あと 　 で 　 寒い 　 。 　 もう 　 間 　 も 　 なく 　 ね  		
00:01:50		 、 あの 、 日 が 開け ます 。 日 が 開ける と 夜 が 　 開け 　 ます 　 。  		
00:01:56		 今日 は 4 時 半 ぐらい が 日の出 に なっ て まし 　 た 　 ね 　 。 　 相当 　 見投げる 　 か 　 。 　 まあ 　 、 　 どう 　 か　な 　 。  		
00:02:06		 ちょっと あれ だ な 。  		
00:02:10		 わ 、 　 放け替え 　 ます 　 。  		
00:02:19		 超 飛び すぎ ダニル 3 0 g で ござい ます 。 　 これ 　 だっ 　 たら 　 行け 　 るっしょ 　 。 　 あ 　 、 　 行ける 　 ね  		
00:02:25		 。 これ 飛ぶ ね 。 　 今 　 朝 　 雨 　 降っ 　 て 　 ない 　 です 　 けど 　 、 　 お 　 昼 　 に 　 、 　 お 　 昼  		
00:02:32		 前 に かけ て 　 雨 　 が 　 降い 出し 　 て 　 で 　 、 　 若干 　 風 　 も 　 止む 　 予報 　 な　ん  		
00:02:37		 で 、 ま 、 午後 の チャンス が 高い か な と 。 　 ちょっと 　 ね 　 、 　 午前 　 は 　 風 　 が 　 やっぱ 　 まだ 　 強い  		
00:02:43		 です ね 。 　 ま 　 、 　 で 　 も 　 連日 　 ね 　 、 　 ちょっと 　 あの 　 朝 ブラ 　 が 　 出  		
00:02:48		 たり し てる らしい の で ちょっと 期待 は し 　 てる 　 ん 　 です 　 けど 　 ね 　 。  		
00:03:03		 ゴミ ? ゴミ か な ん だ 。 うお プベイト だ 　 ん 　 。 　 小 サバ 　 。 　 小 サバ 　 が 　 来 　 まし　た 　 。 　 サバ 　 が  		
00:03:14		 ゴミ か と 思っ た 。 　 ま 　 、 　 この 　 サイズ 　 だっ 　 たら 　 いい っ　す 　 ね 　 。  		
00:03:19		 こいつ ら を ね 、 食い に 来 て くれる やつ が い 　 て 　 くれ 　 たら 　 いい 　 ん 　 です 　 けど 　 。  		
00:03:25		 今 静岡 で は です ね 、 ジグサき が ね 、 流行っ 　 てる 　 。 　 ま 　 、 　 通常 　 の 　 ね 　 、 　 ジグ 　 と 　 し 　 て 　 使う 　 こと  		
00:03:31		 も ある ん です が 、 　 そう 　 で 　 は 　 ない  		
00:03:36		 本当 に ベイト を かけ て ベイト を 先 で その 　 まま 　 落とし込ん 　 で  		
