Time		Subtitle		Translation
00:00:04		 を キープ し た し た よ 同じ で も ずーっ と 大きな 今日 れ 同社 シュシュ を し 亜種 し やれ 入っ た 　 ジェット 　 の 　 スロー 　 土居  		
00:00:15		 だ ね って ゆっくり バンク だけ です よ 　 道 　 坂 　 地 　 です  		
00:00:19		 最近 サーフ の ヒラメ ゲーム で 　 ミノー 　 の 　 ね 　 スロー 　 リトリーブ 　 の 　 3 　 で 　 非常 　 に 　 ね  		
00:00:27		 よく ヒラメ が 釣れる と いう こと で 　 今回  		
00:00:31		 専用 の るは を 1 個 作り まし た ヒラメ ハンター 　 zsd 　 1 2 5 　 s 　 と 　 いい 　 ます  		
00:00:38		 sd 　 が スロー ドライブ ね 　 まぁ 　 今回 　 この 　 ルアー 　 の 　 使い 　 方 　 に 　 つい 　 て 　 いろいろ 　 と 　 説明 　 し 　 たい 　 と 　 思い 　 ます  		
00:00:47		 で は 早速 付 　 ヒラメ 　 ハンター 　 z 　 の  		
00:00:50		 スロー の ライブ 　 1 2 5 　 s 　 これ 　 で  		
00:00:55		 手前 の 音書き上がり から 塗っ て み たい と 思い ます 　 まだ 　 真っ暗 　 で 　 ねー  		
00:01:01		 何 も 見え ない 状況 な ん です が もう 地形 は ね 　 分かっ 　 てる 　 ん 　 で  		
00:01:08		 この 惚れ ちゃう ところ 　 得意 　 の 　 スロー 　 リトリーブ 　 で 　 攻め 　 て 　 いき 　 ます  		
00:01:15		 で まぁ まだ 暗い ん です けど 　 今 　 満潮 　 で 　 で 　 しかも 　 満潮 　 の 　 潮止まり 　 なん 　 で 　 特に 　 枚 　 目 　 は 　 ね  		
00:01:23		 主要 の 変わり 目口 使い ます から いれ ば なん ら か の 反応 が ある と 思い ます 　 あと 　 シー 　 バス 　 が 　 ね 　 結構 　 今  		
00:01:32		 回っ てる ん で 　 シー 　 バス 　 乗っ 　 て 　 れ 　 ちゃう 　 ん 　 じゃ 　 ない 　か　な 　 と 　 は 　 思い 　 ます 　 が 　 あくまで 　 も  		
00:01:39		 ヒラメ フラット フィッシュ メイン で 　 で 　 あり 　 ます  		
00:01:45		 まあ ここ は 多分 ねー 明るく なっ たら 　 まず 　 シー 　 バス 　 が 　 回遊 　 し 　 て　き 　 そう 　 な 　 気 　 が 　 する  		
00:01:51		 結構 ルアー が 流れ に のっ て ほとんど も 話し て も 泳い で ます 　 こう 　 いう 　 状態 　 に 　 なれ 　 ば  		
00:02:01		 離岸 流 の 中 で で は だけ が バタバタ バタバタ と 　 あまり 　 移動 　 せ 　 ず 　 に 　 バタバタ 　 泳い 　 でる 　 状態  		
00:02:09		 抱い 距離 が 少なけれ ば ねぇ 　 枚 　 目 　 の 　 方 　 から 　 飛びつい 　 て 　 くる 　 の 　 が 　 この  		
00:02:15		 御堂 の スロー ドライブ 型 の 剃り 方 の 狙い 方 の シェリー な ん です よ ね 　 い 　 ま　ほら 　 ま 　 話し 　 て 　 も 　 いい 　 と 　 か 　 貼っ 　 て 　 で 　 は 　 顔 　 いる 　 こんな 　 に 　 来れ 　 ば 　 いっ　て 　 も 　 音 　 が 　 多い 　 です 　 よ  		
00:02:26		 これ 　 ほとんど 　 巻い 　 て 　 です 　 けど 　 いい  		
00:02:30		 ほとんど 巻い て ない ん です です けど 外れる と 奪っ て い た 待っ てる ね 　 ねぇ  		
00:02:36		 さあ 当たっ た 　 あさって 　 ああ  		
00:02:40		 足 　 今 　 は 　 さ　れ 　 まし　た 　 1 　 バイト 　 今 　 寝 　 られ 　 て 　 ゆっくり 　 マフラー  		
00:02:47		 着水 し て ー 烏丸 機 で いきなり ガッツ って 行 　 明確 　 な 　 アタリ 　 が 　 出 　 まし　た 　 の 　 で  		
00:02:54		 ここ に あり ます ねー 　 thinking 　 入れ 　 た 　 の 　 か  		
00:02:58		 将来 者 が バーチ 啜ろう ドライブ 1 4 0 　 si  		
00:03:04		 枚 目 から 作っ た の で これ 投げ たい と 思い ます 　 いき 　 ます 　 よ  		
00:03:09		 これ は ねえ  		
00:03:14		 めちゃめちゃ と 思う ん です よ 　 こんな 　 飛 　 距離 　 が 　 ねぇ  		
00:03:18		 ウリ な ん です けど ね 　 bar 　 シス 　 スロー 　 ドライブ 　 も 　 東勢 　 過去 　 の 　 実績 　 が 　 物語っ 　 て 　 ます 　 が  		
00:03:26		 圧倒 的 に 枚別れ て いる の で ああ  		
00:03:31		 やっぱ 届い て 願い だけ か も しれ ない な これ 　 いい 　 です 　 ねぇ  		
