Time		Subtitle		Translation
00:00:00		 よ 、  		
00:00:03		 どう も 根もち です 。 　 今回 は 初心 者 の 方 は 筆見 注意 し ない と ひらめ ご 字 が 連れ にくく なる こと を ご 紹介 し て いき ます 。 サーフ の 一 級 ポイント で ある ワンド を 元 に 解説 し て いく の で 是非 最後 まで ご 視聴 。 それ で は レッツ 。  		
00:00:30		 それ で は 早速 解説 し て いき ます 。 サーフ で 　 ヒラめ 　 を 　 狙う 　 時 　 に 　 注意 　 する 　 べき 　 こと 　 は 　 砂浜  		
00:00:38		 に でき て いる 凸 の 正面 に 　 そして 　 ワンド 　 の 　 中央 　 に 　 タナ 　 です 　 。 　 今回 　 は  		
00:00:48		 サーフ で の 一 級 ポイント で ある ワンド を 元 　 に 　 順番 　 に 　 解説 　 し 　 て 　 いき 　 ます 　 。 　 まず 　 は 　 ワンド  		
00:00:55		 と は どう いう ところ か 解説 し て いき ます 。 　 こう 　 いう 　 風 　 に 　 横 　 に 　 ね 　 、 　 砂浜 　 を 　 見 　 て 　 みる 　 と  		
00:01:04		 ここ の ちょうど 砂浜 が 凸 に なっ てる ところ 　 分かり 　 ます 　 か 　 ね 　 ? 　 ちょっと 　 動画 　 で 　 は 　 分かり  		
00:01:10		 にくい か も です が 、 ここ の 砂浜 の ところ 　 海側 　 に 　 凸 　 に 　 なっ 　 てる 　 ん 　 です 　 よ 　 ね 　 。 　 こう 　 いっ  		
00:01:16		 た 2 つ の 凸 に 囲ま れ て いる ところ を ワンド 　 と 　 言い 　 ます 　 。 　 ちなみ 　 に 　 こっち側 　 に 　 も  		
00:01:24		 ちょっと で は あり ます が 、 ここ に 凸 が ある 　 感じ 　 です 　 ね 　 。 　 こう 　 いっ　た 　 ワンド 　 は 　 ここ 　 の  		
00:01:30		 手前 の 波打ち 際 が かなり 深く なり やすく 　 ベイト 　 が 　 溜まり 　 やすい 　 です 　 ね 　 。 　 で 　 、 　 そこ 　 に  		
00:01:37		 ヒラメゴ なんか も 集まっ て き ます ね 。 で 、 　 この 　 ワンド  		
00:01:43		 そう いう 駆け上がり だけ で は なく て 沖 に 　 流れる 　 リ岸 　 流 　 も 　 でき 　 て 　 い 　 ます 　 ね 　 。 　な 　 の 　 で  		
00:01:51		 まず 波打ち を こう いう 風 に 　 見 　 て 　 もらっ 　 て 　 、 　ま 　 、 　 見 　 て 　 もらい 　 ながら  		
00:01:59		 ランガン し て 凸 に なっ てる ところ を 探す の 　 も 　 いい 　 です 　 ね 　 。 　 で 　 、 　 こう 　 いう 　 凸 　 に 　 なっ 　 てる  		
00:02:06		 ところ囲ま れ て ない と 絶対 に 釣れ ない と 　 いう 　 わけ 　 で 　 は 　 なく 　 、 　 凸 　 に 　 なっ 　 てる 　 部分 　 の  		
00:02:12		 ちょっと 移動 し た ところ なんか 、 ま 、 こう 　 いう 　 ワンド 　 ミタック 　 深く 　 なっ 　 てる 　 ところ 　 と  		
00:02:16		 か 多い の で 、 この 凸 を 見つけ たら 周辺 を 見 　 て 　 みる 　 と 　 いう 　 の 　 が 　 いい 　 です 　 ね 　 。  		
00:02:24		 で 、 注意 点 な の は こう いっ た 凸 の 部分 の 　 正面 　 って 　 白波 　 が 　 ずっと 　 続く 　 ところ 　 ある 　 ん  		
00:02:31		 です よ ね 。 な の で できる だけ 凸 の 正面 から 　 は 　 投げ 　 ない 　 方 　 が 　 いい 　 です 　 ね 　 。 　 もし 　 投げる 　 に  		
00:02:37		 し て も 先ほど 言っ た よう に 沖き の 波 が 　 崩れる 　 ところ 　 、 　 そこ 　 まで 　 しっかり 　 ルアー 　 を  		
00:02:43		 飛ばす 必要 が あり ます ね 。  		
00:02:48		 イメージ 図 で 言え ば こんな 感じ です ね 。 海 　 に 　 向かっ 　 て 　 ポコっ 　 と 　 出 　 て 　 いる 　 ところ 　 が  		
00:02:55		 先ほど 紹介 し た 凸 です ね 。 2 つ の 凸 に 囲ま 　 れ 　 バンド 　 が 　 でき 　 て 　 い 　 ます 　 。 　 そして 　 ワンド 　 の  		
00:03:03		 真ん中 あたり に は リ岸 流 が でき て い ます ね 　 。  		
00:03:08		 ワンド の 解説 は こんな 感じ です ね 。 地形 　 変化 　 に 　 飛ん 　 で 　 いる 　 。 　 リ岸 　 流 　 が 　 ある 　 から  		
00:03:15		 ヒラめゴ が 釣れ やすく なる ん です 。 で は 　 改めて 　 注意 　 する 　 べき 　 立ち 位置 　 の 　 解説 　 に 　 移り  		
00:03:24		 ます 。 まず は 凸 の ど 真ん中 です ね 。 これ は 　 ワンド 　 の 　 解説 　 で 　 も 　 言っ 　 て 　 い　た 　 よう 　 に 　 白波 　 が  		
00:03:33		 ずっと 続き 地形 変化 が でき にくい ため です 　 ね 　 。 　 基本 　 的 　 に 　 は 　 ヒラメゴ 　 は 　 地形 　 変化 　 の 　 ある  		
00:03:42		 ところ に いつ の で こう いう ところ は 狙わ 　 ない 　 方 　 が 　 いい 　 です 　 ね 　 。 　 で 　 、 　 もう 　 1 　 つ 　 の 　 注意  		
00:03:50		 する べき 立ち 位置 は ワンド の ど 真ん中 です 　 ね 　 。 　 これ 　 に 　 関し 　 て 　 は 　 全く 　 釣れ 　 ない 　 と 　 いう  		
00:03:58		 わけ で は ない の です が 、 少し 注意 する べき 　 ところ 　 です 　 ね 　 。 　 ワンド 　 の 　 出来 　 方 　 に 　 よっ 　 て 　 2  		
00:04:05		 つ の 凸 が かなり 離れ て 大きな ワンド に なっ 　 て 　 いる 　 時 　 は 　 注意 　 です 　 ね 　 。 　 奥 　 に 　 でき 　 て 　 いる  		
00:04:12		 サンドバー が かなり 遠く なり 、 ルアー が 　 届か 　 ない 　 こと 　 や 　 理願 　 の 　 ど 　 真ん中 　 すぎ 　 て 　 死刑  		
00:04:20		 変化 が しっかり と でき て い ない ため です ね 　 。 　 もちろん 　 波打ち 際 　 に 　 は 　 しっかり 　 地形 　 変化  		
00:04:27		 が あっ たり ワンド の 規模 に も より 蹴り で 　 先ほど 　 言っ 　 た 　 よう 　 に 　 全く 　 釣れ 　 ない 　 わけ 　 で 　 は  		
00:04:33		 ない ん です 。 で も この 2 つ を 狙う より お 　 すすめ 　 な 　 場所 　 が 　 あり 　 ます 　 。 　 それ 　 が 　 凸 　 から 　 数  		
00:04:41		 mずれ た この 辺り です ね 。 　 ここ 　 だ 　 と 　 凸 　 部分 　 から 　 徐々 　 に 　 深く 　 なる 　 ところ  		
00:04:49		 。 そして サンドバー が あれ ば そこ から 徐々 　 に 　 深く 　 なる 　 ところ 　 と 　 いっ　た 　 感じ 　 で 　 地形 　 変化  		
00:04:55		 に 飛ん で いる から です ね 。 さらに サンド 　 バー 　 の 　 端 　 っこ 　 なん か 　 が 　 絡む 　 と 　 リ 　 も 　 関わっ 　 て  		
00:05:03		 おり めちゃくちゃ 釣れる 可能 性 が 高く なり 　 ます 　 ね 　 。 　 こう 　 いう 　 立ち 位置 　 を 　 気 　 を 　 つける  		
00:05:10		 こと で 自分 も 釣化 を 上げる こと が でき まし 　 た 　 。 　 ちなみ 　 に 　 マゴ 　 ヒラメ 　 を 　 狙う 　 ポイント 　 も  		
00:05:18		 それぞれ 地味 に 違っ たり し ます 。 マゴ で 　 あれ 　 ば 　 この 　 辺 　 、 　 ヒラメ 　 で 　 あれ 　 ば 　 この 　 辺 　 です  		
00:05:25		 ね 。 マゴチ は あや 白波 が より 絡む ところ 。 　 ヒラメ 　 で 　 あれ 　 ば 　 塩 　 の 　 流れ 　 が 　 しっかり 　 効い 　 て  		
00:05:33		 いる ところ が 釣れ やすい です ね 。 分け て 　 狙い 　 たい 　 時 　 に 　 は 　 是非 　 覚え 　 て 　 いっ 　 て 　 ください  		
00:05:39		 。 て な わけ で 解説 でし た 。 実際 に やっ て 　 みる 　 と 　 意外 　 と 　 難しく 　 経験 　 が 　 必要 　 に 　 も 　 なり  		
00:05:47		 ます の で 、 日々 の サーフ 長 候 で 意識 し て 　 ガンガン 　 経験 　 を 　 積ん 　 で 　 いき 　 ましょう 　 。  		
00:05:56		 次 に 実 調例 です 。 先 に 地形 を 解説 し て いき 　 ます 　 。 　 地形 　 は 　 こんな 　 感じ 　 です 　 ね 　 。 　 左側 　 に 　 凸  		
00:06:04		 が あり 、 そこ から ワンド が でき て い まし た 　 。 　 時 　 に 　 は 　 サンド 　 バー 　 が 　 あり 　 、 　 サンド 　 バー 　 橋  		
00:06:11		 に 眼流 が でき て い まし た 。 凸 から 少し 離れ 　 、 　 凸 　 と 　 サンド 　 バー 　 の 　 方向 　 に 　 投げ 　 、 　 海底 　 付近  		
00:06:19		 を 攻め て いる と マゴ が ヒット 。 逆 に サンド 　 バー 　 橋 　 二 眼 　 流 　 が 　 でき 　 て 　 いる 　 ところ 　 に 　 投げ 　 、  		
00:06:28		 表層 から 中層 付近 を 狙っ て いる と ヒラメ が 　 ヒット 　 し　まし　た 　 。 　 マゴ 　 は 　 夏 　 、 　 平め 　 は 　 秋 　 と  		
00:06:37		 釣れ た 時期 は 違い ます が 、 同じ ワンド で 　 釣れ 　 て 　 い 　 まし　た 　 。 　 釣れ 　 た 　 ワンド 　 を 　 記憶 　 する  		
00:06:43		 こと で 釣化 アップ に も つがる の で これ も 　 覚え 　 て 　 おき 　 ましょう 　 。 　 で 　 は 　 実調 　 動画 　 に 　 移り  		
00:06:50		 ます 。  		
00:07:38		 よし 、 来 た 。 オッケー 。 　 おお 　 、 　 いい 　 引き 　 。  		
00:07:44		 結構 サイズ いい か も 。  		
00:07:48		 今度 は ばらし たく ない な 。  		
00:08:09		 オッケー 、 オッケー 。 ここ の 波打ち 際 が 　 怖え 　 な　 。  		
00:08:15		 この 波 に 乗せ たい ね 。 よいしょ 。 　 よし 　 よし 　 よし 　 よし 　 よし 　 。 　 オッケー 　 。 　 おお 　 。  		
00:08:22		 いい 方 。 オッケー オッケー 。  		
00:08:29		 4 7 cm か な ? オッケー 。 いい 引き だっ た 　 。  		
00:09:06		 た 。 オッケー 。 　 いい 　 ね 　 。 　 これ 　 も 　 こち 　 だ 　 ね 　 。  		
00:09:14		 ばらさ ない よう に 慎重 に だ ね 。  		
00:09:49		 おおっと 。 波打ち 際 が 怖い な 、 やっぱり 。 　 ま 　 、 　 大丈夫 　 か　な 　 ?  		
00:09:56		 結構 沖き だっ た な 。 よし 。 　 サイズ は そこそこ って 感じ だ ね 。 よし 。 オッケー 。  		
00:10:06		 4 0 　 ちょい か な ? 元気 な こち だ ね 。 オッケ 。 はい 。 バイビー 。  		
00:10:37		 オッケー 。 来 た 。 　 よし 　 よし 　 よし 　 よし 　 。 　 この 　 感じ 　 は 　 ヒラメ  		
00:10:45		 でしょう 。 あ 、 ヒラメ 。 ヒラメ だ よ な 、 　 多分 　 。  		
00:11:04		 いや 、 ヒラメ か な 。 な ん だろう な 。 な ん だ 　 これ 　 ?  		
00:11:11		 バタバタ 感 は ある けど 、 　 ちょっと 　 引く 　 感じ 　 も 　 ある 　 から 　 どっち 　 だろう  		
00:11:16		 。  		
00:11:25		 おお 、 おそらく ヒラめ だ と は 思う ん だ けど 　 な 　 。  		
00:11:40		 ちょっと ここ 　 ゆっくり 　 行こう 　 。 　 ばらし 　 たく 　 ない 　 し 　 ね 　 。  		
00:11:54		 よい しょ 。 ああ 、 ひらめ だ 。 よい しょ 。 　 オッケー 　 。  		
00:12:00		 おし 。 切りひらめ サイズ 。 おほ 。 元気 な 1 　 枚 　 。 　 ヒット 　 ルアー 　 は 　 オフ 　 ベイト 　 の 　 3 0 　 です  		
00:12:07		 ね 。 やっ た ぜ 。  		
00:12:31		 オッケー 。 食っ た 。 よかっ た 。  		
00:12:38		 サイズ は 小さめ か な 。  		
00:12:46		 いや 、 ちょうど  		
00:12:50		 一旦 やめ に し て 午後 に 来よう か な と 思っ て 　 た 　 時 　 に 　 ヒット 　 し　た 　 。  		
00:12:58		 うん 。 ヒラめ だ ね 、 これ は 。  		
00:13:08		 サイズ は なん か 　 そげ 　 サイズ 　 な 　 感じ 　 は 　 する 　 けど 　 。 　 あ 　 、 　 で 　 も  		
00:13:13		 なん か 急 に 引い て き た 感 ある な 。  		
00:13:22		 あ 、 まあまあ いい か 。 もし か し て  		
00:13:32		 これ に 乗せ たい ね 。  		
00:13:37		 よい しょ 。 あ 、 やっぱ そげ だ 。 オッケー 。 　 オッケー 　 。 　 で 　 も 　 嬉しい 　 。 　 1 　 匹 　 。  		
00:13:47		 よし 。 オッケー 。 　 測る 　 まで 　 も 　 なく 　 トゲ 　 サイズ 　 だ 　 ね 　 。 　 で 　 も  		
00:13:53		 嬉しい 。 1 匹 。 ちなみ に この 辺り に 凸 に 　 なっ 　 て 　 て 　 だんだん 　 と 　 ワンド 　 が 　 でき 　 てる 　 地形  		
00:14:00		 です ね 。 で 、 今日 ちょっと ナん で 奥 の 変化 　 見え 　 ない 　 ん 　 です 　 けど 　 も 　 、 　 サンド 　 バー 　 が 　 ね 　 、  		
00:14:08		 6 0 、 7 0 に ある 感じ です ね 。 　 いや 　 、 　 やはり 　 こう 　 いう 　 凸 　 部分 　 見逃せ 　 ない  		
00:14:17		 です ね 。  		
00:14:23		 はい 、 いかが だっ た でしょう か ? 今回 は 　 サーフ 　 の 　 ワンド 　 で 　 気 　 を 　 つける 　 点 　 と 　 お 　 すすめ  		
00:14:28		 の 狙い 方 を ご 紹介 し て いき まし た 。 　 こう 　 いっ　た 　 こと 　 を 　 覚える 　 こと 　 で 　 狙い 　 方 　 が  		
00:14:35		 研ぎまさ れ 超 アップ に つがる の で 参考 に 　 なれ 　 ば 　 幸い 　 です 　 。 　 今回 　 の 　 動画 　 が 　 良かっ 　 たら  		
00:14:42		 是非 高 評価 、 チャンネル 登録 よろしく お 　 願い 　 し 　 ます 　 。 　 次回 　 の 　 動画 　 で 　 お 　 会い 　 し  		
00:14:47		 ましょう 。 で は また 。 動画 を ご 視聴 　 いただき 　 誠 　 に 　 ありがとう 　 ござい 　 ます 　 。  		
00:14:53		 よろしけれ ば 右下 の 丸い アイコン を 押し て 　 チャンネル 　 登録 　 し 　 て 　 いただけれ 　 ば 　 幸い 　 です  		
00:14:59		 。 また 次 の 動画 も 楽しみ に お 待ち ください 　 。  		
