Time		Subtitle		Translation
00:00:02		 [ 音楽 ] 　 バチ 　 抜け 　 パターン 　 で 　 まぁ 　 よく 　 言わ 　 れる 　 ん 　 です 　 けど 　 それ 　 で 　 も 　 ね 　 なかなか  		
00:00:13		 を フローティング 三 ノ 塔 シンキング ペンシル 2 つ だけ の ルアー で 対応 できる か と いう と 　 まあ 　 とても 　 じゃ 　 ない 　 けど 　 対応 　 し 　 きれ 　 ない 　 です 　 ね  		
00:00:20		 まあ それ って いう の は 罰 が 出 て 魚 が 付く 状況 　 パソ 　 が  		
00:00:25		 多く あり すぎ て まあ 竜 の ルアー で は とても 　 あの 　 対応 　 し 　 きれ 　 な　いっ 　 て 　 いう 　 の 　 が 　 本音 　 です 　 バチ 　 抜け 　 の 　 釣り 　 で  		
00:00:38		 bouvet 　 て しっかり ルードゥパティスリー  		
00:00:50		 [ 音楽 ] 　 評価 　 に 　 つながる 　 と 　 いう 　 よう 　 な 　 場所 　 だ 　 けど 　 面白い 　 ところ 　 です 　 ね  		
00:01:01		 4 の 　 ん  		
00:01:04		 て い ます 　 ん  		
00:01:07		 ん  		
00:01:11		 いっ  		
00:01:19		 やっぱ ね この 時期 が 　 一番 　 釣り 　 やすい 　 し  		
00:01:23		 やっぱり 魚 見える の で 楽しい ねぇ 　 この 　 時期 　 は 　 絶対 　 やっ 　 て 　 おら 　 れ 　 た　ん 　 です  		
00:01:30		 [ 音楽 ] 　 シンキング 　 ペンシル 　 と 　 フローティング 　 ミノー 　 です 　 ね  		
00:01:35		 基本 的 に も いい 　 [ 音楽 ]  		
00:01:38		 まあ と は 　 その 　 中 　 で 　 まぁ 　 重たい 　 もの 　 だっ 　 たり  		
00:01:42		 早く 動く もん だっ たり 　 a  		
00:01:47		 動き を 抑え た もの だっ たり 動き を 大きく 　 主 　 たる 　 は 　 だっ 　 たり  		
00:01:53		 基本 的 に は さて ごりー と し て は シンキング ペンシル と プロ て 言い ませ ん 　 まず 　 は 　 小型 　 の 　 シンキング 　 ペンシル 　 から 　 入っ 　 て 　 い 　 ます  		
00:02:02		 これ で 大体 水面 から 1 0 センチ ない です ね 　 そこ 　 の 　 範囲 　 を  		
00:02:09		 探っ て いっ て 様子 を 見 て いこう  		
00:02:15		 これ は キャロット 何 　 s 　 小型 　 の 　 かなり 　 軽め 　 の 　 新規 　 ページ 　 です  		
00:02:22		 ウェイト 金 4 . 4 g 　 しか ない ん です けど 僕 の 場合 は こう 1 　 それ 　 から 　 河川 　 で 　 よく 　 使い 　 ます  		
00:02:31		 この ルアー は だいたい 水面 から まあ 1 0 センチ 以内 ぐらい を 引け と 実 に よく 使う 　 主義 　 が 　 ベース 　 です  		
00:02:39		 えーまぁ ライズ し て て も し て なく て も 使う し 　 増尾 　 目 　 を 　 打つ 　 時 　 も 　 使う 　 し 　 特に  		
00:02:46		 飛 距離 が 必要 の ない シチュエーショ かなり 手前 で も ライブ し て いる よう な 状況 です ね 　 まあ 　 そう 　 いっ　た 　 時 　 は 　 かなり 　 幅広い 　 状況 　 で 　 巻 　 買う 　 よう 　 な  		
00:02:55		 ふぁい ロットルアー 的 な シンキング ペンシル なり ます  		
00:03:00		 [ 音楽 ]  		
00:03:06		 今 ちょうど 夕暮れ で 　 まだ 　 ね 　 水面 　 に 　 こう 　 バッチ 　 金 　 で 　 て 　 ない 　ん 　 です 　 けど 　 これ 　 から 　 来 　 水面 　 まで 　 出 　 て 　 こよう 　 と 　 し　て  		
00:03:14		 いる タイミング です ね 　 コロコロ 　 変え 　 て 　 も 　 いい 　 です 　 ね  		
00:03:20		 まだ 浮い て いる の が 手のひら サイズ が 多い ん で 　 まだ 　 本格 　 的 　 に  		
00:03:26		 まとま の サイズ が 浮い て き て ない ん です ねえ 　 これ 　 も 　 すぐ 　 状況 　 が 　 音 　 変わる 　 と 　 思う  		
00:03:35		 まあ スライ に 変え て 引き波 立て て ちょっと アピール 強め に し て  		
00:03:45		 スライ 9 5 　 f 　 この ルアー は 引き波 系 の リプレース フローティング ミノー に なり ます 　 シチュエーション 　 と 　 し　て 　 は 　 へ  		
00:03:54		 答案 稼い 僕 は どう し て も 使い ます 　 蜂 　 の 　 夕景 　 が 　 始まる 　 直前 　 と 　 か  		
00:04:01		 ライズ が まだ あまり 出 て ない 状況 です ね まあ そう いっ た とき に あえて 引き波 を 立て て 　 引っ張っ 　 て 　 やる 　 こと 　 で  		
00:04:07		 いち早く 出 て き た 罰 を 演出 し て あげる わせ て 目立た せ て 　 a  		
00:04:13		 いち早く 活性 の 高い 魚 を とっ て 行く とき も よく 使う し 　 あと 　 小鉢 　 です 　 ね 　 小鉢 　 が 　 出 　 て 　 いる 　 よう 　 な 　 港湾 　 課 　 せ  		
00:04:21		 まあ そう いっ た 場所 で 　 まっ 　 スロー 　 に 　 引く 　 こと 　 で  		
00:04:25		 まあ 引き波 を 立て て 引っ張っ て くる ん です けど それ で も よく 釣れる ルアー です  		
00:04:44		 波動 と か 　 あと 　 魚 　 から 　 の 　 目 　 に 　 も  		
00:04:51		 気づき やすい ん じゃ ない か な と 思い ます けど ねぇ  		
00:04:55		 こん だけ 根周り に 灯り が ある ん で まあ よる と は いえ 魚 から は 見え てる と 思う ん で  		
00:05:10		 おっしゃ 来 た なぁ  		
