Time		Subtitle		Translation
00:00:01		 はい 、 こんにちは 。 シンジ です 。 季節 が 進み まし て 、 もう 秋 と いう こと で ね 、  		
00:00:05		 だいぶ 肌寒く なっ て き まし た 。 釣り する 上 で は ね 、 いい 時期 です よ ね 。  		
00:00:07		 魚 が 　 活発 に 動き 出す 時期 、 釣り を   始める 上 で は ベスト シーズン だ と 思い ます  		
00:00:14		 その ため 、 この 時期 から 釣り 、   その 中 で も サーフィッシング を 始め  		
00:00:18		 て みよう って いう 人 も いる の で は ない   でしょう か 。 ヒラメ だっ たり 、  		
00:00:22		 シーバス なんか 狙っ たり ね 。 と いう   こと で 、 本日 な ん です けど も 、 初心  		
00:00:26		 者 向け に サーフ の 釣り で 狙う べき ポイント   、 そう 、 場所 に つい て です ね 、  		
00:00:30		 今回 の 動画 で 紹介 、 簡単 に 解説 し   て いき たい と 思い ます 。 自分 も そう  		
00:00:35		 でし た けど 、 なかなか サーフ って いう   フィールド は 同じ よう な 景色 で 、  		
00:00:40		 どこ 狙え ば いい の か と 疑問 に 思う 入門 者 ・   初心 者 の 方 が 多い と 思い ます 。 今回  		
00:00:46		 は です ね 、 私 自身 が サーフ で   釣り する 上 で どんな ポイント を 選ん  		
00:00:51		 で いる の か 紹介 し ます が 、 参考 に   なれ ば 幸い です 。 目次 は この よう  		
00:00:56		 な 感じ です 。  		
00:01:01		 と いう こと で 、 紹介 し て いく ん です   が 、 魚釣り って いう の は 基本 、 変化  		
00:01:05		 する とこ を 狙う の が 大事 に なる と 思い   ます 。 例えば 、 砂 と 海水 だけ で  		
00:01:11		 真っさら な 状況 と いう より は 、 何 か 障害   物 が あっ たり と か 、 ここ は 周り より  		
00:01:17		 深い と か 、 あそこ から 水 の 流れ が   変わっ てる と か など 　 変化 を  		
00:01:21		 もたらす 要素 や 変化 し てる 箇所 を 探し て   攻める こと が 大切 だ と 思い ます 。 それ  		
00:01:27		 は 、 その よう な ところ に 餌 と なる   ベイト が 集まっ たり 、 餌 を 求め  		
00:01:32		 てる フィッシュ イーター の 捕食 ポイント に   なる 可能 性 が 高い から です 。 と いう  		
00:01:36		 こと で 、 前半 の 1 つ 目 、 それ は   河口 エリア です ね 。 川 の 終点 、 川  		
00:01:42		 が 海 に 流れ込む あの 河口 です ね 。   大きい 小さい に 関わら ず 、 河口 は  		
00:01:48		 絶対 に 抑え て おく べき ポイント です 。   自分 も 普段 の 釣行 で 困っ た 時 は 、  		
00:01:52		 とりあえず 河口 に 行っ と こう みたい な ね   。 遠征 なんか で も そう です ね 。 茨城 遠征 も  		
00:01:57		 河口 エリア で 座 布団 ヒラメ 、 高知 遠征 で は   アカメ 、 両方 初日 に ね 、 釣れ ちゃい まし た から  		
00:02:02		 ね 。 それ だけ ね 、 サーフ の 河口 エリ ア って チャンス が あり ます 。 やっぱり  		
00:02:07		 、 淡水 が 流れ込む って いう 大きな   変化 が あり ます から ね 。 栄養 を 含ん だ  		
00:02:13		 淡水 が 流れ込ん で プランクン が 増加 する   こと で 、 それ を 餌 と する 小魚 ( ベイト ) が  		
00:02:18		 やっ て き ます 。 他 に も 川 を 遡上   する ベイト と か が その 周辺 に 溜まっ  		
00:02:23		 たり も し ます 。 逆 に ね 、 川 から 海 へ を   降り て き たり ね 。 他 に 川 が 流れ込む  		
00:02:28		 こと で 、 沖 に 向かっ て 流れ を   発生 さ せ たり 、 川 の 流れ で 砂 を  		
00:02:33		 動かし て 地形 の 変化 も 生み出し ます   。 そう いっ た 意味 で も 河口 エリア は  		
00:02:38		 サーフ で 狙う べき 重要 エリア の 1 つ です 。   はい 、 次 です が 流れ込み です ね 。 河口  		
00:02:44		 と 同じ よう な もの です が 、 規模 は   川 と か より も 小さく て 、 用水 路 の 排水 が  		
00:02:50		 ちょろちょろ と 海 に 流れ込む 場所 です   ね 。 GoogleMap で ずっと 海岸  		
00:02:55		 線 を 見 て いく と そう いう ところ って   いっぱい ある ん です よ 。 こう いう  		
