Time		Subtitle		Translation
00:00:00		 [ 音楽 ] 　 baltan  		
00:00:05		 [ 音楽 ] 　 9 　 分  		
00:00:19		 [ 音楽 ]  		
00:00:31		 dee  		
00:00:35		 そう です ね まあまあ で やっぱり 必要 も 低い です よ ね 特に やっぱり 江南 政府 い たり き た 　 拭い 　 たり  		
00:00:40		 特に 風 が 定まら ない の と やっぱり その 風向き に よっ て 濁り と か 逆 に やっぱり ベイト が 　 出入り 　 し 　 たり 　 と 　 いう 　 こと 　 も 　 ある 　 し  		
00:00:48		 全体 的 に は やっぱり まあ アダプター 　 大木 　 カラー 　 て 　 は 　 ね 　 ちょっと 　 こう 　 やっぱり 　 こう 　 細い 　 シー 　 バス 　 まあ 　 体力 　 を 　 回復 　 し 　 に 　 くる  		
00:00:56		 シーバス が 高架 線 周り に 工場 長口 に 入っ て くる 時期 な ん だ けど 実際 ね あの 　 まあ 　 本当 　 に 　 元々 　 可愛い 　 やっぱり 　 て 　 いい 　 と 　 多い 　ん 　 です  		
00:01:05		 やっぱり この 海 より は あの 餌 の 安定 し てる その 河川 の 中 に やっぱり こう いう 　 リー 　 入っ 　 て 　 くる 　 シー 　 バス 　 ただ 　 ね 　 やっぱり 　 その 　 活性 　 は 　 高く 　 ない 　 ね  		
00:01:15		 まあ あの ひたすら こう 餌 を 追い まくっ て くる ん じゃ なく て 　 長い 　 の 　 中 　 あの 　 駆け上がり 　 沿い 　 日系 　 し　て 　 タイミング 　 タイミング 　 で 　 首都 　 高 　 餌 　 を 　 食わ 　 ない 　 9 　 し  		
00:01:24		 て い ます が まぁ 　 多い 　 出来 　 だ 　 と 　 思い 　 ます  		
00:01:26		 まあ 特に 本当 に ねえ 　 自分 　 の 　 居 　 やすい 　 レンジ 　 から 　 結構 　 離れ 　 て 　 こ 　 ない 　 ん 　 で  		
00:01:33		 上 を 通っ たら 上 を ポーン と くん じゃ なく て も 目 の 前 を いかに 通し て その 恋情 刻ん で 　 すかっ 　 て 　 いう 　 の 　 が 　 結構 　 ね 　 肝 　 に 　 なっ 　 て 　 くる 　 時期 　 じゃ 　 ない 　 か 　 と  		
00:01:42		 だ から その ため に も やっぱり ね ヨーグル は を ローテーション し て 細かく 仕様 の 　 タイミング 　 見 　 ながら  		
00:01:48		 探る って いう の が 必要 な 時期 な ん じゃ ない か と 思い ます  		
00:01:53		 は いえー と です ね 今 港川 に 来 まし た 　 あの 　 まぁ 　 ちょっと 　 今日 　 ね 　 南西 　 の 　 風 　 が 　 強く 　 て 　 かなり 　 で 　 沖合 　 の 　 方 　 は 　 シケ 　 で 　 は 　 白波 　 だっ 　 て  		
00:02:04		 まあ 時期 的 に ね バッチ が 抜け て これ から ね まあ スター が もう 1 回 出入り し てる 時期 な ん 　 です 　 けど  		
00:02:11		 まあ この ね 南西 が 吹い て かなり し ケルト 　 結構 　 猫 　 の 　 港川 　 が 　 意外 　 と 　 この 　 大型 　 の 　 シー 　 バス 　 が 　 入っ 　 て 　 くる  		
