Time		Subtitle		Translation
00:00:03		 さあ 、 来 まし た 。 暑い [ 鼻息 ] です ね 。 ま 　 、 　 夏 　 です 　 。 　 もう 　 めちゃめちゃ 　 暑い 　 。 　 時間 　 は  		
00:00:10		 今 4 時 です ね 。 言い 方 です けど 暑い っす 。 　 ちょっと 　 最近 　 ずっと 　 トップ 　 ばっ か 　 やっ 　 て 　 た  		
00:00:17		 の で 、 ま 、 夏 らしく バイブレーション の 　 釣り 　 を 　 し 　 に 　 来 　 まし　た 　 。 　 えっと 　 、 　 今 　 すごい 　 生  		
00:00:23		 て ます けど 、 さっき まで は スーパー 　 ギリラー 　 ライグ 　 で 　 良かっ 　 た　す　よ 　 。 　 もう 　 切れ  		
00:00:29		 て 晴れ間 も 出 て き た の で ちょっと 雨上がり 　 どう 　 か　な 　 と 　 思っ 　 て 　 ちょっと 　 て 　 み　た 　 試合 　 です  		
00:00:35		 。 ま 、 まあ うち から まあ 近所 な ん す けど 　 ここ 　 に 　 出る 　 の 　 も 　 ちょっと 　 奥 　 に 　 なる 　 ぐらい 　 虫  		
00:00:42		 暑い っす 。 スーパー 熱い っす 。 雨 やがり 　 だっ 　 たら 　 涼しく 　 なる 　 の 　 と 　 かっ 　 て 　 いう 　 の 　 も 　 昔  		
00:00:48		 の 話 です ね 。 雨上がり は ただ 蒸し やすく 　 なる 　 だけ 　 と 　 いう 　 虫シ 　 の 　 虫風呂 　 です 　 けど 　 。  		
00:00:55		 ルアー は これ で いき ます 。 シュナイダー の 　 1 8 　 最初 　 魚 　 の 　 場所 　 わかん 　 ない 　ん 　 で 　 これ 　 で  		
00:01:01		 遠投 し て み ましょう 。 　 右 　 に 　 いい 　 筋 　 が 　 あり 　 ます 　 ね 　 。 　 あそこ 　 まで 　 は  		
00:01:09		 届く か 。  		
00:01:12		 こ 手前 が 引っかかり やすい ん で 、 それ だけ 　 ちょっと 　 気 　 を 　 つけ 　 て 　 。  		
00:01:20		 いやあ 、 もう 毎日 3 5 ° と か そんな ん で 　 6 ° 　 と 　 か 　 そんな 　 ん 　 で 　 暑い 　 です 　 よ 　 。  		
00:01:30		 よいしょ 。 今 もう すぐ 塩止 前 ぐらい か な ? 　 全然 　 流れ 　 ない 　な 　 。  		
00:01:36		 釣れる 気 し ない な 、 なかなか 　 バイブレーション 　 で 　 トップ 　 投げ 　 た 　 方 　 が 　 いい  		
00:01:41		 か な 。 　 暑い 　 ね 　 。  		
00:01:47		 いやあ 、 今年 の 夏 は どう な ん す か ね 。 　 ちょっと 　 釣り 　 に 　 も 　 行き 　 たい 　な 　 と 　 思い 　 つつ 　 も  		
00:01:53		 暑 すぎ て 昼 は でかく [ 音楽 ] たくない な と 　 思い 　 つつ 　 も 　 で 　 も 　 デ 　 ゲーム 　 で 　 も 　 釣り 　 たい 　な 　 と  		
00:01:59		 思い つつ も と 言っ て 夜 は 今 出れ ない し な と 　 で 　 夕方 　 来 　 て 　 み　た 　 し 　 たい 　 です 　 が  		
00:02:07		 いい す 。 　 これ 　 ちょっと 　 今 　 だめ 　 だ　な 　 。 　 流れ 　 が 　 スカスカ  		
00:02:12		 です ね 。 バレ釣れる 気 し ない ぞ 、 これ 。 　 すい 　 ませ 　 ん 　 。 　 バイブ 　 の 　 釣り 　 し 　 たく 　 て　き  		
00:02:18		 たって 言っ た けど 、 トップ 投げ て いい す か 　 ? 　 なん 　 か 　 ルアー 　 動かし 　 た 　 方 　 が 　 釣れ 　 そう 　 な 　 気  		
00:02:24		 が する 。 水面 も 穏やか だ から 　 マ夏 　 で 　 水面 　 温度 　 も 　 高い 　 と 　 思い 　 ます 　 よ 　 。  		
