Time		Subtitle		Translation
00:00:00		 みんな 大好き 青物 。 全国 各地 で 凄まじい 人気 を 誇る 青物 。 青物 人気 の 理由 は もちろん 食べ て 美味しい と いう ところ も あり ます が 、 それ より も 青物 の 引き を 味わっ て しまう と 釣り人 の 脳内 の 筋肉 が 発達 し 、 な   		Tout le monde aime les aliments verts. Un légume vert extrêmement populaire dans tout le pays. La raison pour laquelle le poisson vert est si populaire est bien sûr qu'il est délicieux à manger, mais plus encore, les muscles du cerveau du pêcheur se développent lorsqu'il goûte l'attrait du poisson vert. On dit que les muscles se développent dans le cerveau et que finalement le corps ne peut penser qu'à l'apparence des objets verts et des objets verts. Ce qui crée une dépendance dans ce monde, ce sont les carreaux verts. 
00:00:23		 [ 音楽 ] 　 青物 　 を 　 釣る 　 ため 　 に 　 様々 　 な 　 タックル 　 が 　 ルアー   		[Musique] Divers matériels et leurres 
00:00:29		 が 用意 さ れ 、 釣り 方 も 色々 と あり ます 。 　 簡単 　 に 　 釣れる 　 時 　 は 　 何 　 やっ 　 て 　 も 　 釣れる 　 一見   		sont disponibles pour attraper des poissons bleu-vert, et il existe de nombreuses façons de pêcher. Lorsqu'il est facile à attraper, vous pouvez l'attraper quoi que vous fassiez. Cela peut sembler un poisson facile, mais cela signifie simplement que par rapport aux autres poissons, il nécessite souvent plus de motivation. Ce qu’on dit souvent, c’est la méfiance des poissons. Être lâche est une caractéristique naturelle et nécessaire de la vie dans le monde naturel. Parmi les poissons verts, il n'y a pas lieu d'avoir peur qu'on l'appelle poisson, puisqu'il règne en position 
00:00:50		 の ポジション に 君臨 する 魚 。 その ため 警戒 　 心 　 は 　 持ち合わせ 　 て 　 い 　 ない 　 わけ 　 で 　 は 　 あり 　 ませ   		. Cela ne veut pas dire qu’ils ne se méfient pas, mais ils sont plus agressifs que les autres poissons. Bien qu'il soit proactif, il n'aime pas qu'il y ait un léger sentiment d'inconfort. Ils sont très doués pour identifier leurs proies, par exemple pour les identifier. En d'autres termes, si vous utilisez une action en boucle comme celle-ci, vous serez abandonné. 
00:01:09		 です 。 青物 狙い で 釣り に 出かけ て 今日 は 　 モイル 　 もら 　 だ 　 し 　 魚 　 は　い 　 なかっ 　 た 　 と 　 思う 　 か 　 も   		Vous pensez peut-être que vous êtes allé pêcher le poisson bleu et que vous n'avez attrapé aucun poisson ce jour-là, mais il existe de nombreux cas où vous ne réalisez pas que vous avez été pourchassé et abandonné. Si vous rentrez chez vous sans vous en rendre compte, vous pourriez finir par faire le même type de pêche la prochaine fois que vous irez pêcher, et vous pourriez finir par être un pêcheur à la ligne qui ne pourra pas attraper de poisson bleu à moins qu'il ne passe en mode facile. Dans cette vidéo, nous nous concentrerons sur la vitesse du bois de chauffage, qui est la raison pour laquelle les poissons sont abandonnés, et présenterons la vitesse du bois de chauffage qui vous permet d'attraper des poissons verts, et la vitesse du bois de chauffage qui vous empêche d'attraper des poissons verts. 
00:01:42		 青物 は よく 泳ぎ 、 よく 食う 元気 の いい 魚 　 です 　 。 　 青物 　 は 　 バチクソ 　 早い 　 速度 　 で 　 泳ぐ 　 こと   		Les poissons verts sont des poissons énergiques qui nagent bien et mangent bien. Le poisson bleu peut nager à des vitesses extrêmement rapides, avec une vitesse à plat supérieure à 50 km/h. Il atteint une vitesse menaçante de 40 km/h. Cela signifie qu’il est plus rapide qu’un cyclomoteur qui roule à une vitesse raisonnable. De plus, certaines recherches ont montré que les poissons à queue jaune seraient capables de nager de 5 à 10 mètres d’un simple mouvement de hanche. Poisson bleu en général 
00:02:04		 高速 で 泳げる よう に 全身 が 設計 さ れ て おり 　 、 　 背びれ 　 は 　 格納 　 でき 　 たり 　 、 　 体 　 は 　 流線 　 系 　 だ っ   		Leur corps entier est conçu pour pouvoir nager à grande vitesse, leurs nageoires dorsales peuvent être rétractées et leur corps 
00:02:09		 たり と 新 幹線 の よう な もの です 。 最高 速度 　 は 　 時速 　 4 0 km 　 以上 　 と 　 車 　 レベル 　 です 　 が 　 、   		a des lignes profilées, ce qui les rend comme un train à grande vitesse. La vitesse maximale est supérieure à 40 km/h, ce qui est au niveau d'une voiture, mais la vitesse de rotation de l'huile serait d'environ 18 km/h. Cependant, au final, il existe de nombreux détails sur les poissons. 
00:02:19		 スペック と いう の は 測定 が 難しく 、 　 あくまで 　 これ 　 まで 　 積み重ね 　 て　き　た 　 データ   		Les spécifications sont difficiles à mesurer et peuvent être considérées comme de simples estimations basées sur les données 
00:02:23		 から の 推測 で ある と も 言え ます 。 また 種類 　 に 　 も 　 より 　 ます 　 が 　 、 　 イワ し 　 に 　 おい 　 て 　 巡口 　 速度   		qui ont été accumulées. Cela dépend aussi du type, mais la vitesse moyenne des sardines est d'environ 3 km/h. On dit qu’ils peuvent parfois atteindre des vitesses allant jusqu’à 20 km/h lorsque le danger est imminent. Cependant, l’endurance n’est pas infinie. Cette vitesse est un facteur très important dans la pêche au poisson bleu. Leurre principalement utilisé pour la pêche du poisson bleu, plongée 
