Time		Subtitle		Translation
00:00:02		おはようございます釣ハ村山です今日は です ね 激安 いう 財布 に 取れ ます ま サフ と		
00:00:08		言えばミノとかワブとかいろんなルアーで 狙える と 思う ん です けど 今 メタル ジ の		
00:00:14		ライトシアがすごい人気ということで今日 は 戦争 を 呼び し て 色々 教え て もらおう 思っ		
00:00:19		ております先お願いし ます どう も どう も ござい ます の 藤 です どう		
00:00:26		もどうもどうですか最近のこのタクはそう です ね やっと 釣れ 始め た		
00:00:38		かしたらブリまで混ざっちゃうかなって いう よう な 感じ な ん で とにかく ね 初 と か 菓		
00:00:43		をなんか釣れればいいかなとは思ってます ハード し ない で ね 誰 で も 釣れる よう な		
00:00:49		ところをねあの説明できればいいかなと 思う ん です けど はい これ から こう サーフ の		
00:00:53		やってみたいよていう人が最短釣れるよう な と けれ ば と 思う で よろしく お 願い し ます		
00:01:00		はいよろしくお願いしますし ます バーフ ライト シージング 方 の 基本 を		
00:01:07		教えてくださいそのポイント入るじゃない です か で とにかく ここ の 今日 の 海 の その 油		
00:01:14		の高さもあると思うんで今僕20gのジグ 使っ てる ん です けど カウント いく つ で		
00:01:19		ボトムまでつくかを僕調べたいんですよだ から 1 発 目 は 表層 じゃ なく て とりあえず		
00:01:24		投げてみてでカウントを取ってじ今8なん です よ ここ だ から 8 で 戦 を 立て て く ない ま		
00:01:31		8でやってボトムから上げて何回かやって ダメ なら 今度 5 で やっ て 3 で やっ て もう 1		
00:01:37		でやってっていう風にレンジを全部刻んで やり ながら やっ て いく と ま 魚 の レンジ あれ		
00:01:41		ば食ってくれるはずなん で なんか 必ず 皆 さん そ ボトム を け なきゃ		
00:01:47		いけないとかっていう人もいるけどでは なく て その レンジ を 探る の に ボトム は ける		
00:01:53		んだけどもしあここで釣れたなっていうの が あれ ば もう その レンジ を ずっと ね やれ ば		
00:01:59		いいだけであっでまあうんちは魚を釣って から に し て く れって 感じ		
00:02:04		だね基本的に立て波打ち際ぐらいにがそう です ね それ 安全 面 安全 面 も ある す 単純 に		
00:02:14		言っちゃうともう今波の立ってるとこって もう 掘れ てる ん で 一気 に ドスン と 落し てる		
00:02:19		からそこで入ってっちゃうと足救われる時 に 転ん で しまう ん で もう あまり 入ら ず こ に		
00:02:26		サーフシューズとか装備してる人は大体 もう 膝 が		
00:02:30		塗れるぐらい波が来た時にねもう通常は 上がっ て て 波 が 来 て 塗れる ぐらい の ところ		
00:02:36		の方が一番ベストかなと思います下手する と すぐ そこ に い ます から ね 波 の 立つ 位置		
00:02:41		っていうのが第1ブレークなんではいで沖 に 沿っ て どこ に フレイク が ある か まだ		
00:02:46		分からないですけどそれは探ってかなきゃ わかん ない です けど もう 必ず 波 が 立っ てる		
00:02:50		とこはそこが駆け上がりになってるんです が そこ に 魚 も 小魚 を 通る 道 が ある		
00:02:56		はずハーフで 広 やっ た 出し た そう です ね はい 後 範囲 に		
00:03:04		攻めた方が絶対にいいですで高範囲に 攻める に は 結局 ま キャスト も 必要 な ん です		
00:03:11		けど初心者の方ってどうしてもこういう風 に 両手 で 投げ ちゃう ん です よ ね で は なく て		
00:03:17		竿の同調このバットを使って投げる投げ方 それ を し て もらう と スパン て 飛ん でく ん で		
00:03:25		それを意識した方がいいです1番簡単に 投げ 方 は こっち こ は パンチ こっち は 引く		
00:03:32		テコの原理を使った方が力なしで飛んでく ん で そう いう イメージ で 投げ て くだされ ば		
00:03:37		誰でも簡単に投げれると思いますま ちょっと 今 やっ て み ましょう か はい		
00:03:42		ちょうどこれ1.1m1.2mぐらいです か ね で 結び目 が 今 1 個 目 と 2 個 目 の ガイド		
00:03:48		の間にあると思いますもうちょっと長くて も いい か も しれ		
00:03:53		ないで投げます		
00:03:58		よ必ず こう と こう です 左手 を おろさ に し ない こと		
00:04:05		そこが基本 です で 投げ た 後 は グリップ エンド を 持っ て		
00:04:11		ください持たないとブルブルブってこう 動い てる と ブレーキ が かかっ てる 状態 に		
00:04:16		なってしまうんで必ず抑えることによって 竿 の ブレ が 止まり ます ま 重けれ ば 重い ほど		
00:04:24		テコの原理を使った方が飛びますね投げて もらっ		
00:04:28		てって止めるいうま4回しって止め るっていう よう な 形 の 方 が 簡単 な 1番 基本		
00:04:35		的な動かし方だと思います投げました着水 し まし た フール さ せ て さっき 8 だっ た ん で		
00:04:42		今5ぐらいで 123		
00:04:50		123123まこれが基本動作としてもう これ を 3 回 を 5 回 に する の か それ と も 逆 に		
00:04:57		もっとゆっくりしゃってあげのかその辺は もう その 日 の 状況 に 合わせ て 臨機 応変 に		
00:05:04		やっていただいた方がいいです絶対はあり ませ ん もう その 日 の 状況 に 合わせ て な ん で		
00:05:09		ま逆に言うと1番早いのはガーって巻いて 止める ガーっ て 巻い て 止める それ で も あり		
00:05:17		です多分その食い気があったらこれで普通 に 釣れ ちゃう ん で 僕 ら その 食い気 の ない		
00:05:22		ところの魚をイかに食わせるかをやると 誘っ て 誘っ て 美味し そう に 見せ て おいしい		
00:05:28		ですよおいしいですよで食せのまでパコっ て 食べ させ て もらい たい なっ て イメージ		
00:05:32		ですまゆ試合はいフィーディングポイント です か 集中 し て やる ん だっ たら どう いう 間		
00:05:40		をね1日ずっと釣れるわけじゃないです ない です ね はい 今 も ね ベイト い た けど 全然		
00:05:46		釣れなかったりするんでやっぱ1番いいの は もう 目 で 見 て なぶら だっ てる で 鳥山 が 来		
00:05:52		ましたそいう時はもうもう確変スタート です よ ね だ けど そう いう 時 ばっか じゃ ない		
00:05:58		んすよ本にいい本当いいタイミングあれ ばば ある けど やっぱ 1 日 やっ て も そんな		
00:06:03		タイミングなかなかないんでそうなって くる と もう あ やぱ まめ とき あと 今 ずっと		
00:06:09		曇ってきて今ちょっと太陽がね今明るく なっ て き て 暑い ん です けど 日 が 照っ て き		
00:06:13		ましたそうすると水の中に光量が入るんで シルエット が はっきり する もの が 見 やすく		
00:06:19		なるそういう時間帯あとはもう塩代わり です よ ね もう そこ を 集中 し て やる の が 一番		
00:06:25		いいと思います例えばま今とこのまなとか も はい		
00:06:30		いまいこうどうしたらいいかわからない そう いう 時 って こう なんか 粘る の か ベト の		
00:06:35		持となんか色々ガガするのかあ今日なんか は もう ずっと こう 風波 も ある ん です けど		
00:06:43		小さいベートはうろうろうろしてるのは 確か に し て た ん です よ それ に フィッシュ		
00:06:47		イタがついてないのか空気がないのか 分から ない 状態 な ん で もし 潮目 が あっ たら		
00:06:52		潮目のとこ行った方がいいですね潮目って いう の は 塩分 濃度 な の か 水温 の 壁 に なる ん		
00:06:57		でそれぞれにベイトは入くるはずですだ から そこ に やっぱ 行っ た 方 が いいっ て いう		
00:07:02		のとやっぱその壁伝に魚を押して食べ るっていう フィッシュ 板 の 行動 も ある ん で		
00:07:10		そういう意味ではやっぱ潮めっていうのは すごい 重要 だ と 思い ます ただ ね こう 人 が		
00:07:16		並んでて潮目があっちにあるから人の前 行っ て やれ ば いい かって そう いう わ じゃ		
00:07:19		なくて開いてるからそこに行けるで必ず 動い てる ん で 海 は だ から ま いずれ 僕 の とこ		
00:07:26		に回ってきてくれるだよっていう気持ちの 余裕 も 必要 な か も しれ ない です けど		
00:07:31		ね今ちなみにその潮目っていうキーワード が 出 て き です けど はい		
00:07:36		あと変化がないようなあるんでどういう とこ を まず 狙っ て いけ ば いい か ま 1 つ は		
00:07:42		強めそうですねあと他になんかこう目印と なる よう な なんか ポイント あり ます あの		
00:07:49		青物の場合は基本的に深いとこの方がいい ん す よ だ から 波 が 立っ て ない とこ の が いい		
00:07:55		ですただフラットフィッシュ狙うってなる と やっぱ ちょっと し た 変化 その ボトム に		
00:08:00		くっついてるんでこってみてあそこは波 立つ けど ここ 波立た ない なっ て っ たら 波 の		
00:08:05		立つとこが見えないけど地形の変化で山に なっ てる ん です よ ね だ から その 両 サイド を		
00:08:10		狙うとかその波の立ってるとこじゃない波 の 横 を 狙 うっ て いう 風 に やっ た 方 が いい		
00:08:14		ですあとはもうパッと見た目今リガ流 分かり にくい けど リガ 流 ちょろっ と 出 てる		
00:08:19		すよね沖に流れる泡の塩がだてダラダラっ て あそこ 出 て ます よ ね フラット は 大体 そこ		
00:08:26		でベタってくっついてベトを待ってるんで イメージ 的 に は そこ は 1 つ の 食卓		
00:08:32		レストランみたいな感じで通りがかりの人 が 食べる の か ずっと 待っ てる が 食べる の		
00:08:37		かっていうようなイメージで見てもらえば いい の か な と 思い ます ま ファット ボディ な		
00:08:42		のか薄いボディなのかで全然違うんすよね 同じ 色 で も こっち の 方 が フォール が 遅い ん		
00:08:49		ですよだからフールで見させたい時は薄い タイプ で も 風 が 出 て き たり サイズ が ベート		
00:08:56		が小さいよっって言ったらFのサイズの方 が 食う ん です よ それ は 今 で も 悩ん で ます 僕		
00:09:01		フォールで食わせたいのかシルエットで 食わ せ たい の か で これ だけ 違っ ちゃう から		
00:09:06		今日の答えが僕まだ見えてないような感じ です ね 前 やっ た さき なんか も もし か し たら		
00:09:12		初心者の方は逆に使ってもらった方が いろんな もの が 釣れる か も しれ ない です		
00:09:16		そうすね今日もうまパッと見た水綺麗なん す よ だ から で 紐 ま ある 程度 出 てる そ は		
00:09:24		シルバー系のギラギラさせた方がやっぱ その フラッシング で 近く 豆 いる 魚 も 集め て		
00:09:30		もらいやすいこれがもうちょっと暗くなっ たり する と グロー を 入れ たり ゴールド を		
00:09:35		入れたりして目立つようにするっていう風 に 考え て ます あと ね よく ね いろんな 人 に		
00:09:41		聞かれるのはドラグどのぐらいなんです かって 言わ れる す よ で もう 青物 だ ほど		
00:09:46		なんかイメージがガチガチに閉めてパワー ファイト みたい な イメージ の 方 すごい いる		
00:09:52		んですけど僕こんなんですこんなんです逆 に 言う と で も そんな に 力 い て ある 程度 の 力		
00:10:01		で出るぐらいですこれをでも糸を引っ張っ て ドラグ 出そう と する と これ 引っ張っ て		
00:10:06		もらっていいですまだ出ないですこれで やっと 出る ん です よ 相当 引っ張っ てる		
00:10:12		でしょこれぐらい竿が曲がって引っ張ら ない と 出 ない ん す よ だ から ここ で 簡単 に		
00:10:19		出してるように思えるけど実際竿触ってる と かなり の パワー で 引か ない と 出 ない です		
00:10:26		だからガチガチに閉めちゃうと大体引に なっ て いい 時 切れ ちゃっ たり 口 から 外れ		
00:10:31		ちゃったりするからもうこのぐらいの スタンス で やっ とい て もし 大きい の かかっ		
00:10:37		たらちょっと閉める後から調整するぐらい の 形 で 投げ た 時 しゃっ た 時 に 出 なけれ ば		
00:10:43		オッケーですそれを覚えといてください ありがたい です よ ね あ やっ て 掃除 し て くれ		
00:10:48		てさあのサーフ清掃ま月に1回必ずやっ てる し で 駐車 場 の 交渉 もし に 行く し 知ら		
00:10:57		ない人たが結構そのここ 出す じゃ ない です か そう する と やっぱ こう		
00:11:02		何も知らないできちゃうから変なとこて 駐車 止め ちゃっ たり 下手 すれ ば 竿 買っ て き		
00:11:09		ましたって竿のケスてあったりさいます もん 普通 に じゃ みんな が みんな 悪い わけ		
00:11:15		じゃないと思うんですよほんの一部の人で ま みんな で ね 気 を つけ て 声 かけ てけ ば 自分		
00:11:21		たちのそのフィールドも守れる		
00:11:24		しお来たよ		
00:11:33		なんだ [音楽]		
00:11:35		おへばりつい		
