Time		Subtitle		Translation
00:00:08		 こんにちは 。 シバスルアルボ です 。 　 こんばんは 。   		Bonjour. C'est Shivasuru Albo. Bonne soirée. 
00:00:11		 はい。え 、 じゃあ 今日 も 、 え 、 皆 さん に 、 え 、 我々 が 激押し する 、   		Oui. Eh bien, aujourd'hui aussi, nous allons pousser tout le monde à essayer le leurre chef-d'œuvre 
00:00:15		 絶対 に 釣れる 名作 ルア 。 　 これ を ね 、 　 1   		qui attrapera du poisson à coup sûr. Je voudrais en présenter 1 
00:00:18		 つ 紹介 し て いき たい と 思い ます 。 　 お 願い し ます 。   		. s'il te plaît. 
00:00:20		 はい 。 今日 ご 紹介 する ア は こちら な ん です 。 はい 。   		Oui. C’est ce que je voudrais vous présenter aujourd’hui. Oui. 
00:00:27		 ノー スクラフト さん の 、 え 、 エア オーグル   		L'Air Ogle de North Craft 
00:00:30		 8 5 SLM と 　 かっこ いい ね 。   		85SLM et c'est cool. 
00:00:32		 はい 。 これ は ね 、 ま 、 私 が 人生 で 初めて 赤目 を 釣っ た ルアー で も あり ます 。   		Oui. C'est aussi le leurre qui m'a fait avoir les yeux rouges pour la première fois de ma vie. 
00:00:37		 はい 。 　 これ が ね 、 最高 に いい ん です ね 。   		Oui. C'est le meilleur. 
00:00:40		 最高 の ルア です 。 これ は 　 うん 。   		C'est le meilleur leurre. C'est oui. 
00:00:42		 いろんな 使い 方 が できる 。 　 うん 。   		Il peut être utilisé de différentes manières. Ouais. 
00:00:43		 うん 。 それ を ね 、 その 素晴らし さ を 皆 さん に ね 、 これ から 共有 し て いき ます の で 、 え 、 是非 最後 まで 動画 を ご覧 ください 。   		Ouais. Je vais partager cela avec vous tous, alors regardez la vidéo jusqu'à la fin. 
00:00:50		 それ で は やっ て いき ます 。 招 　 ム 。   		Commençons. Invitation. 
00:00:54		 はい 。 　 はい 。 　 [ 咳払い ]   		Oui. Oui. [S'éclaircit la gorge] 
00:00:55		 え 、 じゃあ 、 え 、 紹介 し て いき ます 。 これ 、 　 え 、   		Eh bien, laissez-moi vous présenter. Ceci... 
00:00:59		 ラパラ さん 、 ま 、 ラパラ さん の ホーム ページ に 、 ま 、 ノー スクラフト って いう ブランド が ね 、 ま 、 どう いう 経緯 か わから ん けど 、 多分 元々 は 別 ブランド で 買収 し た ん か な 。 それ と も ブランド の ラパラ の 中 の ブランド なんか な 。 うん 。   		M. Rapala, eh bien, sur la page d'accueil de M. Rapala, il y a une marque appelée North Craft. Eh bien, je ne sais pas comment c'est arrivé, mais je pense qu'il a été acquis à l'origine par une autre marque. Ou peut-être une marque au sein de la marque Rapala. Ouais. 
00:01:10		 [ 音楽 ] 　 か な 。   		[Musique] Je suppose. 
00:01:11		 そこ ら 辺 の 経緯 は ちょっと 知ら ない の です が 、 　 あの 、 有識 者 の 方 いらっしゃい まし たら コメント 欄 に 書い て くれる と 助かり ます 。   		Je ne sais pas grand-chose des circonstances entourant cela, mais s'il y a des personnes bien informées, il serait utile que vous puissiez écrire dans la section commentaires. 
00:01:17		 はい 。 　 はい 。 ま 、 ラパラ さん の ホーム ページ を 見 に 行く と 、 ノー スクラフト って いう ブランド の タグ が あっ て 、   		Oui. Oui. Eh bien, quand je suis allé consulter la page d'accueil de Rapala, il y avait un tag pour une marque appelée North Craft, et 
00:01:23		 [ 鼻息 ] 　 そん 中 に 今 ラインナップ さ れ て ます 。 　 ね 。   		[renifle] Parmi eux se trouve la gamme actuelle. Hé. 
00:01:25		 うん 。 　 で 、 ま 、 ま 、 　 8 5 mm   		Ouais. Alors, eh bien, 85 mm 
00:01:27		 の 、 ま 、 これ は 新辺 に なる の か な 。   		, eh bien, je me demande si ce sera un nouveau bord. 
00:01:30		 うん 。 　 うん 。 どこ が ペンシル な ん やっ て いう ね 。   		Ouais. Ouais. Lequel est le crayon ? 
00:01:35		 消し ゴム や 。 [ 音楽 ] 　 うん 。 これ シンキング イレサー な ん です けど 。   		Gommes. [Musique] Ouais. C'est une gomme qui coule. 
00:01:37		 はい 。 はい 。 　 ま 、 この オーグル 、 エアグル   		Oui. Oui. Eh bien, cet Ogle, Airgle 
00:01:42		 8 5 SLM 　 うん 。   		85SLM Ouais. 
00:01:44		 ま 、 この ね 、 これ し 、 この ルア を 知ら ない 人 が   		Eh bien, si quelqu'un qui ne connaît pas ceci, ceci ou ce Lua 
00:01:50		 初めて この ルア を 見 たら うん 。 うん 。 　 一体 どう いう アクション する の か って 想像 が つき にくい 。   		voit ce Lua pour la première fois, alors oui. Ouais. Il est difficile d’imaginer quel genre d’action cela prendra. 
00:01:52		 [ 音楽 ]   		[Musique] 
00:01:54		 から 出し とる よ ね 、 これ 。 　 そう ね 。 確か に   		Je vais prendre ça à partir de là. C'est exact. En effet, 
00:01:58		 これ 本当 に 謎 や ない ? これ わけ が わから ん でしょ 。 　 うん 。   		N'est-ce pas vraiment un mystère ? Vous ne comprenez pas pourquoi. Ouais. 
00:02:02		 はい 。 　 わけ は ま 、 僕 は 分かる ん です よ 。   		Oui. Eh bien, je comprends. 
00:02:04		 うん 。 　 で ね 、 ま 、 その エア オーグル の シリーズ の 中 に も 色々 あっ て   		Ouais. Eh bien, il y a aussi diverses choses dans la série Air Ogle. 
00:02:11		 うん 。 　 ま 、 　 SLM 　 僕 ら が 一応 失う の は この 　 SLM   		Ouais. Bon, SLM On va perdre ce SLM 
00:02:14		 なん です けど 、 あと 普通 に 　 S 　 だっ たり と か 、   		, mais il y a aussi un S, 
00:02:17		 あと F も あっ た ん か な ? 　 うん 。 ある 。   		et un F normaux, non ? Ouais. être. 
00:02:18		 うん 。 その 2 　 つ は 、 あの 、 どっち か と 言え ば なんて いう 、 やろ 、 形 は あんまり 変わら ん ね けど 、 どう いう 因果 か 、 あの 、 オーブリング っぽい アクション する よ ね 。   		Ouais. Les deux ne changent pas beaucoup de forme, mais pour une raison quelconque, ils ont des actions semblables à celles d'un orbling. 
00:02:27		 そう や ね 。 なん か ミノ っぽい 感じ だ よ ね 。 あと 　 そう 。 あれ って さ 、 愛 の 石 と か 一緒   		C'est vrai. On dirait un peu Mino. Et oui. N'est-ce pas la même chose que la pierre de l'amour ? 
00:02:32		 一緒 じゃ ない ? 　 じゃ 、 なん で   		Ce n'est pas la même chose ? Alors pourquoi 
00:02:35		 重心 と か 　 そう いう こと   		Centre de gravité ou quelque chose comme ça ? 
00:02:36		 作り が 違う ん じゃ ない ? なん か 不思議 や ね 。   		N'est-ce pas fait différemment ? C'est un peu étrange. 
00:02:40		 まあ 、 で も 　 あと サスペンド も ある な 。   		Eh bien, mais il y a aussi la suspension. 
00:02:42		 ああ 、 そう や ね 。 サスペンド も ある ね 。 なんか こう プリ と よ ね 。   		Ah, c'est vrai. Il y a aussi la suspension. C'est plutôt cool. 
00:02:46		 そう 　 じゃ なく て この 　 SLM 。 　 これ 何 の 　 SLM   		Ce n'est pas ça, ce SLM. De quel genre de SLM 
00:02:49		 か って 言う と 　 うん 。   		s'agit-il ? Oui. 
00:02:51		 スラローム 。 　 うん 。   		Slalom. Ouais. 
00:02:53		 です ね 。 　 はい 。   		C'est vrai. Oui. 
00:02:53		 スラローム 。 　 うん 。   		Slalom. Ouais. 
00:02:55		 で 、 SLM スラローム って こう ね 、 　 [ 音楽 ]   		Donc, le slalom SLM, c'est comme ça. [Musique] 
00:02:58		 S 上 が い て 　 コスイン する ん です けど   		Il y a un S-top et vous êtes co-in. 
00:03:00		 うん 。 うん 。 　 これ が マジ で いい 。   		Ouais. Ouais. C'est vraiment bien. 
00:03:02		 うん 。 　 だ よ 。 なん これ 、 これ は 経験 に 基づく   		Ouais. Oui. Hé, ceci est basé sur l'expérience 
00:03:05		 E な ん で 、 　 あの 、 普通 の   		E, donc cela ne signifie pas que les 
00:03:08		 F と か S 　 が 劣る って いう 意味 で は ない です 。   		F ou S normaux sont inférieurs. 
00:03:10		 うん 。 　 僕 ら は いい 。   		Ouais. Nous sommes bons. 
00:03:12		 うん 。 これ は ね 、 あの 、 是非 誤解 内容 　 まあ で も 唯一 残 っとん が   		Ouais. C'est, euh, définitivement un malentendu. Mais n'est-il pas le seul qui reste 
00:03:17		 SLM な ん じゃ ない ? 　 あ 、 　 FS 　 で もう 売っ て ない ?   		SLM ? Ah, FS n'est plus vendu ? 
00:03:20		 え 、 売っ て ない と 思う 。 俺 だ って 一 時期 　 Yahoo で 買いやさっ た 時期 やっ た もん 。   		Eh, je ne pense pas qu'ils le vendent. Il fut un temps où j’achetais tout sur Yahoo. 
00:03:25		 ああ 、 そう なん 。 あれ って そう やっ た 。 　 F 　 と か サスペンド と か そう やっ た 。   		Ah, c'est vrai. C'est ce que j'ai fait. J'ai fait des choses comme F et suspendre. 
00:03:29		 普通 に 売っ て ない けんそ 。 　 え 、 もう ない ん じゃ ない ? ある 。   		Il n'est pas vendu normalement. Eh bien, ça n'existe plus, n'est-ce pas ? C’est le cas. 
