Time		Subtitle		Translation
00:00:09		こんにちは。シバスルアローです。 も		
00:00:12		寒いね。 寒いです。		
00:00:14		もう大カパ、大カパ来てます。 もう家の前が雪ツもってこやばい。		
00:00:17		[音楽] [笑い]		
00:00:20		珍しい。 そう。そんな中でも		
00:00:22		こ宵いも気に撮影やっていきましょう。 はい、		
00:00:24		ということで、え、そう、えっとね、昨ですと、ま、撮影現在		
00:00:29		うん、 フィッシング賞がね、盛り上がってますね。		
00:00:32		うん。 今週は大阪でやってるらしいですよ。はい。		
00:00:34		うん。で、なんかあの、アピアさんのあそこなんやったっけ?		
00:00:38		ギャラリー、 ギャラリーではブルーさんと共同で何?闇永、		
00:00:42		ちょっと物議をしてた。 うん。		
00:00:44		あのね、PRしてましたが はい。はい。		
00:00:47		うん。 僕らもね、行きたいなって下から口から手が出るほど行きたいななんて		
00:00:53		思いながらでもまあ行けない現実がありまして はい。		
00:00:56		ま、そんな中でね、ま、我々だって うん。		
00:00:59		フィッシング賞に行けてない我々だって 新製品を		
00:01:02		うん。 あの、見るチャンスはあるんだ。		
00:01:05		はい。 それはインターネット。これを使えば誰でも見れるんです。		
00:01:11		はい、 ということでね、あの、今日はね、あの、ま、ルアーニュースさん、		
00:01:16		あの、ニュース系、あの、釣り系の記事をたくさんまとめてくれてるアニュースさんのサイトで		
00:01:21		なんかねうん。 いい感じにまとめてくれてる記事を発見したので、え、これでちょっとね、あ、とあるメーカーの新製品についてね、シバスルア		
00:01:30		についてね、ちょっと色々見ていきたいなと思います。気になる商品はあるのでしょうか?		
00:01:34		[笑い] それでは早速やってきます。		
00:01:42		はい。 はい。というわけで、え、ま、ルアニュースさんのページをね、こう見ていってるんですけれども、		
00:01:49		ま、要所要所だけちょっとあのね、これ全部映すのはさすがにね、		
00:01:53		うん。 あの、これを見てしまってルアニュースさんの方にアクセスされんかったらなんか色々問題が発生しそうなんで		
00:02:01		全ては映せないんですけれども、ま、ちょっと気になる商品をね、一緒に見ていこうかななんて思ってます。 [音楽]		
00:02:06		はい。なんでね、ま、ちょっとルアニュースさんの記事でまとめてくれてた。		
00:02:09		はい。 メーカーさんがね、あの天下の大和さんですね。		
00:02:11		[音楽] はい。		
00:02:12		大和 バーン。		
00:02:14		そう。2026 年新製品話題のミ能から追加サイズまで新作シーバスルアーをまとめて一挙紹介という記事ですね。		
00:02:22		こういう記事がもっと溢れてほしい。 [笑い]		
00:02:25		うん。 そうです。		
00:02:27		あの、めっちゃこういうのがあったら便利。 めちゃくちゃ便利。		
00:02:29		ありがたいです。 へえってなってし。		
00:02:31		そう、そう、そう。 でね、あの、色々、ま、これが全てなのかな?全てじゃないのかもしれんけど、ま、色々出てますね。ま、そん中で気になるところを、ま、何個かピックアップしていきましょうか。		
00:02:42		[音楽] うん。		
00:02:43		ま、ざっくり 123456789101213、14		
00:02:49		モデル うん。		
00:02:50		のルアーが、え、新製品としてね、今年出てくるらしいですね。 [音楽]		
00:02:54		うん。 ま、ここ色々パっとありますが、これ一覧出とんかな?出しとんかな?		
00:02:57		出してます。 はい。		
00:02:58		はい。 ま、こん中で、ま、気になるところ、		
00:03:01		まあなん、とりあえず 2 個ずつあげるじゃん。 [音楽]		
00:03:04		ああ。 うん。		
00:03:05		はい。 この名前だけ見た。見てまず気になるところ。		
00:03:08		うん。いいよ。 俺はね、まずシャロールは気になるね。		
