Time		Subtitle		Translation
00:00:08		こんにちは。シバスラボです。こんばは。 さあ、皆さん前回、ま、先週ではないと思うけどさすがに前回あのタックハさんのローリングベイト		
00:00:17		このルアーがね、もう、もう昔からある名作ルアーとして		
00:00:21		なぜ釣れるのかっていうのをね、あの、詳しく紹介した動画を撮ったんです。うん。		
00:00:25		うん。それ も公開してると思うんですけども、		
00:00:29		今回はそれがね、大変好評だったので はい。		
00:00:32		第2弾をやっていきたいと思います。 はい。		
00:00:34		はい。なんでね、え、こ、このね、シリーズの動画で紹介するルアは		
00:00:39		もう絶対にもう 間違いなく実績を持ったもう連れ筋ルアなんで		
00:00:46		そこだけはね、チェック忘れないようにお願いいたします。 そうですね。		
00:00:49		はい。それではやっていきます。招待。 招待。		
00:00:53		はい。 はい。		
00:00:54		というわけで今日も、え、絶対に激れ、		
00:00:58		え、もう名作ルアーというのをね、紹介していきたいと思います。そしてそれがなぜ釣れるのかというところまで深って		
00:01:04		紹介していきたいと思いますね。はい。 じゃあ今日紹介するはこちら。でん。はい。コアマンさんの、え、		
00:01:13		VJ。 はい。		
00:01:14		はい。 ま、いろんなサイズラインナップ、カラーラインナップ出てますけれども、え、ま、見ての通りジグヘッドみたいなウェイトが前にあって、後ろがワームになっているという、		
00:01:26		ま、通称バイブレーションジグヘッドと呼ばれる、ま、それを頭文字とって		
00:01:30		VJということなんですけれども うん。		
00:01:33		そう、バイブレーションするジグヘッドなんですね。		
00:01:37		うん。 ほら、なんで愛がここにあります。		
00:01:39		はい。はい。 で、ま、そのバイブレーションみたいにブルブルブルってなりながらも後ろは樹脂素材で柔らかな波動。これを出していく。なるほどね。		
00:01:49		それがVJの新骨調なのであります。 はい。		
00:01:52		はい。で、これはね、もうコアマンさんがあのパッケージに鈴木の餌と書くぐらい [音楽]		
00:01:59		もう鈴木にとっては餌同然なんですね。 うん。はい。はい。		
00:02:02		これが本当に釣れるわけで、 で、特にね、使って欲しいシチュエーションはね、イワしパターンとかさ。		
00:02:08		うん。 ま、いつでもいい。デイナイト問わず、		
00:02:11		ま、デイゲームはコマだとか言ってるけども うん。		
00:02:14		それもそうなんですが、ま、ナイトでもめちゃくちゃ強い。ボートからでも強い。		
00:02:19		はい。はい。 とりあえずね、これを投げて釣れなかったらシーバスはいないと言っても過言ではないぐらい強いルアーです。		
00:02:25		うん。 そ、それは間違いがないと。		
00:02:27		うん。 で、ま、サイズラインナップも豊富で		
00:02:30		16gもあるし、 あとこれは 20、 あ、これ 36		
00:02:33		なんですけど、28とかもあるし。 うん。		
00:02:36		ま、色々あります。 うん。		
00:02:38		なんで場所も色々選べますし、え、あとはね、このこのね、ワームだけ		
00:02:45		うん。 これ出かかりがついたんやけど、このワームだけで売ってくれてたりもするから、		
00:02:49		ま、ワームって結構ね、フグにやられたりとか、 あの、供客にぶつけてワームがなくなったりとかするんですけど、		
00:02:56		そうなってもが効くっていう うん。		
00:02:59		そういうところもいいですよね。 ま、たまに傷といえば、ま、ここがね、頭がなりんで、		
00:03:04		ぶつけた時の変形とかがね、すごく一しい。 はい。はい。		
