Time		Subtitle		Translation
00:00:00		[音楽] t 		[Musique] t 
00:00:10		皆さんこんにちは堀田光哉でございます 今回 から サーフ の ヒラメ 釣り 講座 		Bonjour à tous, je m'appelle Mitsuya Hotta. Je commence un cours sur la pêche à la plie brune. 
00:00:17		始めますのでよろしくお願い致します まず ねえ 平部 つい これ ね どんな 釣り な の か 		Merci pour votre soutien. Tout d’abord, Hé Hirabe, de quel genre de pêche s’agit-il ? 
00:00:24		ご紹介しますねー まあ ね surf 外 に 宇宙 3 いろいろ 		Je vais vous le présenter. Eh bien, en dehors du surf, il y a beaucoup d'espace dans l'univers 
00:00:31		あります 遠浅 さん も あり ます よ ねー 		. M. Toasa aussi. Oui, il y en a. 
00:00:34		キューブかサファリますねー あるいは ない ワンド サーファー あり ます よ 		Cube ou safari. Ou il y a les surfeurs à la baguette. 
00:00:37		ね 由良 の 素 立ち で でき た 海岸 です ね 		C'est une plage faite d'eau nue à Yura. 
00:00:42		ここで l ワーへ投げて狙うのがヒラメ 釣り に なり ます で ね 日本 全国 		Ici, la pêche à la plie consiste à jeter à l'eau et à viser. Partout au Japon 
00:00:50		これでヒラメってねほぼほぼどこにでもね い ます ね 		Avec cela, vous pouvez attraper du flet presque partout. 
00:00:54		北海道いますねで東福のね太平洋はから 日本 海 そして マーカー ん と ね そして ここ 		Je suis à Hokkaido, je suis à Tofuku, l'océan Pacifique est dans la mer du Japon, et puis il y a le marqueur, et puis ici 
00:01:02		信越北陸 それ から 東海 に 降っ て き て a 最近 は 		Shinetsu-Hokuriku, et puis le Tokai. Il y en a quelques-uns dans la préfecture de Shikoku, Sanin, Kyushu et Okinawa, mais il ne semble pas que l'activité de ces pêcheurs de 15 ans soit telle qu'on puisse les trouver sur une base mensuelle. Pour autant que je sache, ce n'est qu'autour de Tanegashima, dans la préfecture d'Oshima, qu'ils pêchent le 16e poisson. 
00:01:38		に思いますまあね色んなですねえぇまぁ エリア で 楽しめる の が この 枚 別 です よ ねー 		Eh bien, je pense qu'il y a beaucoup de choses différentes, mais celle-ci est celle que vous pouvez apprécier dans la région. 
00:01:47		[音楽] そして 		[Musique] Et 
00:01:55		ヒナ目 いろんな で サイズ が 釣れ ます 		Vous pouvez attraper des poussins de différentes tailles. 
00:01:59		もちろんねちっちゃーサイズねえ new 10 センチ 30 センチ も ある ん です けれど 		Bien sûr, ils sont de petite taille. Il y en a des nouveaux de 10 cm et 30 cm, mais 
00:02:02		も 80 センチ 		font aussi 80 cm. 
00:02:05		90cm 時にはですね1メーターを 超える よう な そんな です ね ビッグ な ビッグ 		90cm Parfois, on a l'impression que cela dépasse 1 mètre. C'est exact. Vous pouvez viser le gros gros 
00:02:12		の音平部がですね岸からね狙うことができ ます 		depuis le rivage. 
00:02:16		あの実際じゃあねー1メーター交流やつっ て どれ ぐらい 釣れ て いる の か 		Au fait, combien de poissons attrape-t-on avec un AC de 1 mètre ? 
00:02:21		北戸でこれ肌感覚あのまあいろんな人から ね あそこ で 釣れ た よ ここ で 切っ 熱 れ た よ 		J'ai eu ce sentiment à Kitato. Eh bien, j'ai entendu diverses personnes là-bas. J'entends 
00:02:27		って話音で聴くんですけども肌感覚ですね まぁ 考え て み ます と 年間 です ね お かっぱ り 		parler, mais j'ai l'impression que c'est sur ma peau. Eh bien, si vous y réfléchissez, cela fait un an. Je n'ai pas de kappa 
00:02:34		でいいいないからさ1枚撮っ顔で日本の エリア で 連れ て いる と 思い ます 		, alors j'ai pris une photo de mon visage et je l'ai emmenée avec moi dans la zone japonaise. 
00:02:41		90cm 80cm と結構ですね割と 割と 栄光 近い ね 夢 サイズ に なる と 思う ん 		90 cm à 80 cm, c'est plutôt bien. C'est relativement proche de la gloire, n'est-ce pas ? C'est un rêve. Je ne pense pas qu'il soit possible d'attraper un poisson de n'importe quelle taille 
00:02:49		ですけども 結構 ね がんばれ ば いける サイズ な ん です ね 		, mais si vous faites de gros efforts, c'est une taille que vous pouvez obtenir. 
00:02:54		そういった意味ではですねまああぺネジ サイズ から 大きな サイズ まで です ね 		En ce sens, cela va de la taille moyenne à la grande taille. 
00:02:58		しっかり狙って楽しめるのがこの釣りの 特徴 か な と いう ふう に 思い ます 		Je pense que la particularité de cette pêche est qu'on peut en profiter en visant bien. 
00:03:03		で実際ねよくするサイズって言うのは40 センチ から 50 センチ くらい です ね 第 1 隊 		En fait, la taille la plus courante est d'environ 40 à 50 centimètres. Partie 1 
00:03:10		1 k から1キロ半くらいのサイズが メイン に なる と いう ふう に 思い ます 		Je pense que la taille principale est d'environ 1 kg à 1,5 kg. 
00:03:17		[音楽] あの ねぇ サーフ の 釣り これ 最近 で 最近 		[Musique] Hé, pêche au surf. Récemment, récemment. 
00:03:27		デフォネームずっと10年以上なんです けど も どんどん どんどん これ ね 人気 に なっ 		Le nom par défaut existe depuis plus de 10 ans, mais cela dure encore et encore. C'est devenu populaire 
00:03:32		てきて人がですね本当にねもうね10年前 15 年 前 5 年 前 に 比べる と ね 		Le nombre de personnes venant ici est vraiment en augmentation par rapport à il y a 10 ans, 15 ans et 5 ans. 
00:03:39		増えてます本当これありがたい話なんです けど も やっぱり です ねー 		Je suis vraiment reconnaissant pour cela, mais quand même... 
00:03:44		この釣りねそれだけ魅力があるんですよ あの 今 で ヒラメ つい て 僕 言っ た ん です 		Ce genre de pêche est si attrayant. C'est ce que j'ai dit quand j'ai attrapé du flet tout à l'heure. 
00:03:48		けれども サウンド 競り合っ て いる と 被 ダメ を 寝 始め 		Cependant, les sons sont en concurrence les uns avec les autres. Vous pouvez attraper toutes sortes de poissons sonores en commençant à dormir 
00:03:51		としていろんな音魚がこれ釣れちゃいます あるいは 狙え ます 		, ou vous pouvez le viser. 
00:03:58		よくあるのはあ思うんですよねアオゴドー もちろん 小さい サイズ から 撤回 ほんと 1 		Je pense que c'est courant, bien sûr, à cause de la petite taille. 
00:04:04		メーターと理由の音されるのでこれ場所と か もちろん た 意味 が ある ん です けど も 狙え 		Cela fait le bruit d'un mètre, donc bien sûr, cet endroit a une signification, mais vous pouvez aussi le viser. 
00:04:09		ますあるいはですねマゴチもよく熱れます よ ね まあ 市 バス 後 チヌ が 擦れ たり と か よ 		En plus, les maggochi chauffent bien, non ? Eh bien, si vous faites cela, vous obtiendrez 8 heures de thé si vous le faites, et le chinu deviendra très chaud. Si vous faites cela, vous obtiendrez 8 o. Eh bien, c'est une zone limitée, mais j'aimerais que vous l'annuliez. 45_ Si tu dis le Régime après le Régime, tu devras t'inquiéter de l'accouchement et des dessins, etc. Ouais, tu peux aussi attraper du poisson. Donc, 
00:04:30		枚目釣りを中心にしてこのサーフの水って の は いろんな 楽しみ に ある ん です よ ね 		Il y a toutes sortes de choses amusantes à faire dans ces eaux de surf, surtout quand il s'agit de pêcher. 
00:04:35		やっぱりそういった魚を釣りたいような えーっ と か みんな が 考える こと 僕 も 同じ な 		Je pense que tout le monde veut aussi attraper ce genre de poisson. 
00:04:40		んですけどもそしてサーフって広くて環境 が 良い わけ じゃ ない です か なん か 公園 と 		Je pense la même chose, mais surfer, ce n'est pas seulement avoir de l'espace et un bon environnement. Nous ne pouvons pas voir le parc et il n'y a pas d'eau qui coule. 50 Après tout, nous voulons aller pêcher dans ces endroits-là. C'est exact. Il répond à nos désirs naturels. 
00:05:00		ツールの魅力そして食べて美味しい魚が せる の で やっぱり この ね つぎ は すごい 人気 		En raison du charme de l'outil et du fait qu'il permet de faire des poissons délicieux à manger, celui-ci va être très populaire 
00:05:05		になるしまあ子ですねあのーや人が増えて るって 言う まあ こう いう こと だ と いう ふう 		, et de plus en plus de gens le disent. Je veux aller pêcher parce que l'eau est différente de l'eau ou quelque chose comme ça. 
00:05:23		環境いつもでコーン塵帽子といるから環境 いとこ で 次 し た よ ね ぞう いう 人 は ぜひ ぜひ 		L'environnement est toujours avec un chapeau de poussière de maïs, donc l'environnement est sans égal. Si vous êtes un éléphant, essayez certainement 
00:05:28		猫のサーフのヒラメ3 やっ て み て ください ねー 		Cat Surf Flounder 3. 
