Time		Subtitle		Translation
00:00:00		 さあ 、 本日 も サーフ やっ て いき ましょう 。 　 時刻 　 は 　 1 0 　 時 　 3 0 　 分 　 で 　 ござい 　 ます 　 。 　 え 　 、   		Eh bien, allons surfer aujourd'hui. Il est 10h30. Eh, 
00:00:04		 今日 から 中塩 に なっ て 中塩 、 お 塩 、 中塩 で 　 こう 　 調位 　 が 　 下がっ 　 て 　 き 　 てる 　 ん 　 で 　 、 　 ま 　 、 　 ここ   		À partir d'aujourd'hui, ça va être du sel moyen, et le niveau baisse avec du sel moyen, du sel, du sel moyen, et, bon, tu peux surfer ici 
00:00:10		 で サーフ が できる って いう の に なっ てる ん 　 で 　 、 　 ま 　 、 　 ちょっと 　 シーズン 　 的 　 に 　 も 　 、 　 ま 　 、   		, et, bon, c'est un peu saisonnier aussi, et 
00:00:15		 ついに 入っ て き て って いう 風 に なる し 、 　 台風 　 が 　 きつ 　 て 　 風 　 が 　 強かっ 　 たり 　 と　か 　 、 　 波 　 が   		ça arrive enfin, et le typhon devient plus fort et le vent souffle. Il y a des moments où les vagues sont fortes et les vagues sont fortes, mais je ne pense pas pouvoir tenir aussi longtemps en veillant à rester en sécurité. Donc, l'autre jour, je suis allé à la clinique 
00:00:28		 に 行っ て 、 で 、 ダイソ に 行っ て き た ん で 、 　 ダイソ 　 の 　 釣り具 　 に 　 3 　 連 　 の 　 サル 　 カ 　 つけ 　 て 　 、 　 で   		, puis je suis allé à Daiso, alors j'ai attaché 3 cordes de poisson-singe à l'équipement de pêche de Daiso, 
00:00:34		 、 後ろ に ミラー つけ て 、 ま 、 やっ たら 自作 　 ジャックアイ 　 巻き巻き 　 みたい 　な 　 、 　 なん 　 か   		, et j'ai attaché un miroir à l'arrière, et, eh bien, quand je l'ai fait, cela ressemblait à un rouleau d'oeil de jack fait maison. J'utilise aussi du Tairaba, des appâts pour poulpes, 
00:00:47		 ダイソ の 仕掛け 、 ま 、 色々 ね 、 ちょっと 　 やっ 　 て 　 いき 　 たい 　 なっ 　 て 　 いう 　 風 　 に 　 思っ 　 てる 　 ん   		les gimmicks de Daiso, enfin il y en a beaucoup, mais je pense les essayer. 
00:00:51		 で 、 ま 、 最近 は ね 、 ずっと 釣れ て ない ん で 　 、 　 ちょっと 　 ね 　 、 　 色   		Eh bien, ces derniers temps, je n'ai pas réussi à attraper de poisson depuis longtemps, alors j'ai envie d'essayer quelques couleurs 
00:00:56		 試し て やっ て いき たい な と いう 風 に 思う ん 　 で 　 、 　 今日 　 こそ 　 ね 　 、 　 絶対 　 釣化 　 を 　 出し 　 たい 　 と   		Alors, c'est aujourd'hui le grand jour. 
00:00:59		 思っ て おり ます 。 さあ 、 それ で は サーフ 　 やっ 　 て 　 いき 　 ましょう 　 。 　 今回 　 使う 　 の 　 が   		Je veux absolument sortir une canne à pêche. Maintenant, allons surfer. Celle que je vais utiliser cette fois est 
00:01:03		 まず いく の は こちら の 我流 玉 です ね 。 　 我流 玉 　 に 　 この 　 アシスト 　 フック 　 を 　 つけ 　 てる   		cette balle égoïste. J'attache cet hameçon d'assistance au motif 
00:01:09		 パターン に で 、 え 、 上 の 方 に 9 盤 つけ てる 　 弓水 　 の 　 で 　 、 　 その 　 上 　 に 　 、 　 え 　 、 　 ジグ 　 ヘッド 　 つけ   		, et en plus de cela, j'attache une tête plombée au motif. 
