Time		Subtitle		Translation
00:00:02		今回はサーフの釣れる地形についてヒット シーン を 交え て 解説 を し て いき たい と 思い 		Cette fois, j'aimerais vous expliquer le terrain sur lequel vous pouvez pêcher dans les vagues, y compris quelques scènes à succès. 
00:00:08		ますまずは地形の見方についてになります が 波 の 立ち 方 崩れ 方 あと 波打ち際 の 砂地 の 		Tout d'abord, parlons de la façon de regarder le terrain. La façon dont les vagues montent, la façon dont elles se brisent et la zone sablonneuse au bord de l'eau. 
00:00:15		地形この2つから地形を推測していき ます まず 波 の 立ち 方 です が 波 が 立っ て いる 		Le terrain. Nous déduireons le terrain à partir de ces deux choses. Il est généralement connu que les endroits où les vagues sont peu profondes sont peu profonds et les endroits où il n'y a pas de vagues sont profonds. 
00:00:28		また波が立つところにには必ず駆け上がり が ある と いう こと を 意識 する 必要 が あり 		Il faut également être conscient que là où il y a des vagues, il y a toujours des remontées. 
00:00:33		ますでこれに加えて波が崩れて白波が 広がっ て いる ところ と そう で ない ところ を 		En plus de cela, nous devons également savoir où les vagues se brisent et où les crêtes blanches se propagent et où elles ne se trouvent pas. 
00:00:39		見て地形をイメージしていき ます 次 に 波打際 の つ の 地形 の 見 方 に つい て 		Visualisons la topographie en la regardant. Ensuite, comment voir la topographie des vagues. 
00:00:45		なんですけど遠くて高い位置から見渡すの も あり な ん です が 海岸 線 を まっすぐ に 		Il n'est pas possible de le regarder de loin, mais vous pouvez vous en faire une bonne idée simplement en regardant directement le littoral 
00:00:51		見渡すだけである程度把握することができ [音楽] 		[Musique] 
00:00:58		ます それ で は サーフ の 釣れる 地形 に つい て 今回 		Parlons maintenant du terrain où vous pouvez pêcher dans les vagues. Donc cette fois, 
00:01:03		は代表的な3つをあげてみました馬のせ ワンド サンドバ に なり ます まず 最初 に 馬 の 		sera un banc de sable à baguette soutenu par un cheval. Tout d'abord, le dos du cheval sera sur le terrain où le dos est un champ de misaki. La théorie est de monter sur le dos du cheval et de viser la pause au large 
00:01:17		を狙うというのがセオリーとなりますが馬 の 背 の 駆け上がり と なる 部分 全体 を 満面 		, mais ce sera une course sur le dos du cheval. N'oubliez pas d'explorer toute la partie 
00:01:23		なくしっかりと探ることを忘れてはいけ ませ 		à fond. 
00:01:26		ん馬の背があるということは近くにワが あっ て 馬 の 背 の 端側 に は 沖 の 流れ が 発生 し 		Le dos du cheval signifie qu'il y a un wa à proximité et qu'il y a un courant offshore au bout du dos du cheval. 
00:01:34		ていてその流れが絡む駆け上がり部分と いう の は 一級 ポイント に なり 		La partie ascendante où intervient le courant est un point de premier ordre. 
00:01:39		[音楽] 		[Musique] 
00:01:42		ますこの時はセオリー通り背に乗って ブレイク を 狙い まし た 潮 の 流れ が 早め だっ 		Conformément à la théorie, je suis monté sur son dos et j'ai visé une pause. Le courant était rapide 
00:01:50		たので飛びすぎダニエル30gでボトム 付近 の レンジ を 巻 で 誘い まし 		alors j'ai sauté trop loin et j'ai utilisé Daniel 30g pour l'attirer vers la plage près du fond. 
00:02:09		よし 		D'accord 
00:02:13		[音楽] よっしゃ よし 		[Musique] D'accord, d'accord. 
00:02:29		[音楽] 		[Musique] 
00:02:37		次にワンドになりますが手前が掘れている 地形 は ワンド に できる こと が 多く て この 		Ensuite, nous allons passer à la baguette, mais le terrain creusé à l'avant peut souvent être transformé en baguette, il est donc important d'inviter les poissons à courir au bord des vagues sur un terrain creusé à l'avant. 
00:02:49		も沖に駆け下りがある場合は駆け下りから 波打際 の 駆け上がり まで 誘う こと が 大切 に 		De plus, s'il y a une coulée au large, invitez-la à remonter le bord de l'eau. À ce moment-là, les vagues étaient très fortes, mais le courant était lent, alors depuis une position légèrement abaissée, j'ai lancé mon 95S et je l'ai guidé lentement le long du rivage 
00:03:10		ある背の駆け下りから波打際までを ゆっくり と 誘い まし 		jusqu'au bord de l'eau. 
00:03:15		[音楽] た 		[Musique] 
00:03:36		[音楽] 		[Musique] 
00:03:51		最後はサンドバーですが沖の背になってる サンド バー に は 駆け上がり と 駆け下り が 		Enfin, il y a un banc de sable, mais il y a une montée et une descente jusqu'au banc de sable, qui est un endroit avec une forte probabilité d'attraper du poisson. 
00:04:07		なる変化を探す必要があります近くに ワンド が あっ たり 沖 へ の 流れ また 沖 から の 		Vous devez rechercher les changements qui se produiront. S'il y a une baguette à proximité, s'il y a un courant venant du large ou du large 
00:04:14		流れが絡む場合だったりサンドバーが 途切れ て いる 場合 は 魚 が つい てる 可能 性 が 		, ou si le banc de sable est brisé, la possibilité que des poissons soient attachés augmente 
00:04:19		高くなり ます この 時 は 横 が 続い てる 中 で サンド バー 		au milieu d'un cours d'eau horizontal continu. J'ai trouvé un endroit où le banc de sable était cassé, j'ai donc utilisé un Haar Fish de 21 g pour brûler l'épaule du banc de sable. Quand on en parle, il y a des changements qui sont différents de l'environnement 
00:05:28		あるポイントの中で斜面や壁になってる 場所 を 徹底 的 に 狙う と いう こと が 大切 に 		Il est important 
00:05:35		なります是非ともこの3つの地形を意識し て サーフ で の 釣り を し て み て は いかが 		de bien viser les pentes et les murs à l'intérieur d'un certain point. Pourquoi ne pas essayer la pêche au surf en gardant ces trois types de terrain à l'esprit 
00:05:41		でしょう [音楽] 		[Musique] 
00:05:51		か  		
