Time		Subtitle		Translation
00:00:08		こんにちは。シバスルアロボです。 わ、		
00:00:11		さあ、皆さん6月がやってきました。 はい。 6		
00:00:14		月といえばそう 梅がやってきますね。		
00:00:18		も直強い入りするんじゃないでしょうか。 うん。		
00:00:20		もうもしかしたらこの動画が公開してる頃には梅に入っているかもしれません。		
00:00:25		うん。 というわけでね、梅雨といえばシーバスアングラー。		
00:00:27		我々シーバスアングラにとってご褒美シーズンじゃないですか?		
00:00:31		そうですね。 うん。でも今ね、台風 6 号かな。		
00:00:34		来てて台風ちょっと早いよね、今年。 早いな。びっくりした。		
00:00:37		ちょっとコース的にもちょっとまずそうな感じなんで、ま、台風はね、ま、安全第		
00:00:42		1で、 ま、やっていかんといかんなとは思うんですけれども、		
00:00:45		ま、ただの雨はシーバスアングラにとっては恩恵でございますよ。		
00:00:49		はい。はい。はい。 はい。 なんで今日はね、るべきに備えて、		
00:00:53		え、梅雨のシーバスを狙いに行くためにタックルボックス		
00:00:58		1 個だけ作るなら何入れるのこれ新で始まりました。		
00:01:02		はい。 はい。というわけでこれをね、今日は梅入りバージョンをやっていくんですけども、ま、今後ね、好評だったら梅が開けて夏本番どうするとか		
00:01:07		[咳払い]		
00:01:11		はいはいはい。 まあ、なんなシチュエーション別で、このルアーケース、この一般的なこのぐらいの暑さの		
00:01:19		うん。 ね、		
00:01:21		やつ、これ1 個だけにルアを詰めるとしたら俺は一体何を詰めるっていうのをね、ちょっとシリーズ化してやっていこうと思います。		
00:01:28		お弁当箱何入れようみたいな感じですよ。 [笑い]		
00:01:31		あ、弁当作るシリーズ。 そう、お弁当シリーズとなつきます。		
00:01:35		なるほど。わかりました。 日はのシバスにけてシーバスを攻略するためのお弁当を作っていきたいと思います。		
00:01:43		[笑い] それではやってきます。招待。		
00:01:48		[笑い] はい。		
00:01:50		そう。これ言えば、あの、言わばシーバスさんのお弁当やからね。		
00:01:54		うん。まあ、確かにね。 そう。シーバスさんのこと好きやからさ。		
